lat,long,landsat_8_ndvi_mean_9x9,landsat_8_evi_mean_9x9,landsat_8_savi_mean_9x9,landsat_8_gndvi_mean_9x9,landsat_8_arvi_mean_9x9,landsat_8_msavi_mean_9x9,landsat_8_ndwi_mean_9x9,landsat_8_awei_nsh_mean_9x9,landsat_8_awei_sh_mean_9x9,landsat_8_ndsi_mean_9x9,landsat_8_nbr_mean_9x9,landsat_8_si_mean_9x9,landsat_8_ndbi_mean_9x9,landsat_8_ui_mean_9x9,landsat_8_ibi_mean_9x9,landsat_8_albedo_mean_9x9
40.81310667,-73.90916667,0.2549455351966565,0.1741339985709137,0.1557228976684143,0.2862089468780882,0.1562966069088665,0.1399468553980319,-0.2862089469635507,-0.8624448225308642,0.1038981481481481,-0.2508802942563502,0.1500353359612293,0.3485580216937723,-0.0475012019252352,0.2212363445110403,-0.3852258997212255,0.1546071882594537
40.813045,-73.90918667,0.2549455351966565,0.1741339985709137,0.1557228976684143,0.2862089468780882,0.1562966069088665,0.1399468553980319,-0.2862089469635507,-0.8624448225308642,0.1038981481481481,-0.2508802942563502,0.1500353359612293,0.3485580216937723,-0.0475012019252352,0.2212363445110403,-0.3852258997212255,0.1546071882594537
40.81297833,-73.909215,0.2925958478723425,0.1998082791289949,0.1792390985205041,0.3188980885491701,0.1980362751670352,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.1414637422839506,-0.2602722137263347,0.1925862222312382,0.3598554993819339,-0.0770505035808729,0.2366616180610734,-0.2008340400023451,0.1507993097477399
40.81290833,-73.90924167,0.2925958478723425,0.1998082791289949,0.1792390985205041,0.3188980885491701,0.1980362751670352,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.1414637422839506,-0.2602722137263347,0.1925862222312382,0.3598554993819339,-0.0770505035808729,0.2366616180610734,-0.2008340400023451,0.1507993097477399
40.812845,-73.90925667,0.2925958478723425,0.1998082791289949,0.1792390985205041,0.3188980885491701,0.1980362751670352,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.1414637422839506,-0.2602722137263347,0.1925862222312382,0.3598554993819339,-0.0770505035808729,0.2366616180610734,-0.2008340400023451,0.1507993097477399
40.81277667,-73.90928,0.2925958478723425,0.1998082791289949,0.1792390985205041,0.3188980885491701,0.1980362751670352,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.1414637422839506,-0.2602722137263347,0.1925862222312382,0.3598554993819339,-0.0770505035808729,0.2366616180610734,-0.2008340400023451,0.1507993097477399
40.81271,-73.90931167,0.2992052947550002,0.201989693725535,0.1814535423107423,0.3248007576255163,0.2051782229682684,0.1644057993254522,-0.3248007577235294,-0.8432720601851853,0.1297563811728395,-0.2720356262153607,0.1845174541531844,0.3706150709954913,-0.0697787092103983,0.2486738440855071,-0.2493774514512335,0.1496752666289977
40.81264333,-73.90934,0.2992052947550002,0.201989693725535,0.1814535423107423,0.3248007576255163,0.2051782229682684,0.1644057993254522,-0.3248007577235294,-0.8432720601851853,0.1297563811728395,-0.2720356262153607,0.1845174541531844,0.3706150709954913,-0.0697787092103983,0.2486738440855071,-0.2493774514512335,0.1496752666289977
40.81256167,-73.90936333,0.2992052947550002,0.201989693725535,0.1814535423107423,0.3248007576255163,0.2051782229682684,0.1644057993254522,-0.3248007577235294,-0.8432720601851853,0.1297563811728395,-0.2720356262153607,0.1845174541531844,0.3706150709954913,-0.0697787092103983,0.2486738440855071,-0.2493774514512335,0.1496752666289977
40.812485,-73.90938333,0.2992052947550002,0.201989693725535,0.1814535423107423,0.3248007576255163,0.2051782229682684,0.1644057993254522,-0.3248007577235294,-0.8432720601851853,0.1297563811728395,-0.2720356262153607,0.1845174541531844,0.3706150709954913,-0.0697787092103983,0.2486738440855071,-0.2493774514512335,0.1496752666289977
40.81240333,-73.90939333,0.3145034008397845,0.2127368591320769,0.1900726858296903,0.3350685807011165,0.2256936557967752,0.1721670357699824,-0.3350685808025358,-0.8686316435185186,0.1276777546296296,-0.283772544004274,0.1866710339513352,0.379753253128075,-0.0684701604115207,0.2657576393666204,-0.2527650830405423,0.1516647567621755
40.81233,-73.90942,0.3145034008397845,0.2127368591320769,0.1900726858296903,0.3350685807011165,0.2256936557967752,0.1721670357699824,-0.3350685808025358,-0.8686316435185186,0.1276777546296296,-0.283772544004274,0.1866710339513352,0.379753253128075,-0.0684701604115207,0.2657576393666204,-0.2527650830405423,0.1516647567621755
40.81223667,-73.90945333,0.3145034008397845,0.2127368591320769,0.1900726858296903,0.3350685807011165,0.2256936557967752,0.1721670357699824,-0.3350685808025358,-0.8686316435185186,0.1276777546296296,-0.283772544004274,0.1866710339513352,0.379753253128075,-0.0684701604115207,0.2657576393666204,-0.2527650830405423,0.1516647567621755
40.81216333,-73.90947667,0.3877462373926979,0.2680868652806243,0.239678020361848,0.3962218039889902,0.3061398510791433,0.2229859472774765,-0.3962218041037951,-0.8621460570987654,0.1772349614197531,-0.3251050147520433,0.2423856904978308,0.4288179708992507,-0.1000411904905723,0.3233845871393368,-0.116646962294186,0.1469446201516477
40.81209333,-73.90949333,0.3877462373926979,0.2680868652806243,0.239678020361848,0.3962218039889902,0.3061398510791433,0.2229859472774765,-0.3962218041037951,-0.8621460570987654,0.1772349614197531,-0.3251050147520433,0.2423856904978308,0.4288179708992507,-0.1000411904905723,0.3233845871393368,-0.116646962294186,0.1469446201516477
40.81203167,-73.90952167,0.3877462373926979,0.2680868652806243,0.239678020361848,0.3962218039889902,0.3061398510791433,0.2229859472774765,-0.3962218041037951,-0.8621460570987654,0.1772349614197531,-0.3251050147520433,0.2423856904978308,0.4288179708992507,-0.1000411904905723,0.3233845871393368,-0.116646962294186,0.1469446201516477
40.81198167,-73.90953,0.3877462373926979,0.2680868652806243,0.239678020361848,0.3962218039889902,0.3061398510791433,0.2229859472774765,-0.3962218041037951,-0.8621460570987654,0.1772349614197531,-0.3251050147520433,0.2423856904978308,0.4288179708992507,-0.1000411904905723,0.3233845871393368,-0.116646962294186,0.1469446201516477
40.81194,-73.90954833,0.3877462373926979,0.2680868652806243,0.239678020361848,0.3962218039889902,0.3061398510791433,0.2229859472774765,-0.3962218041037951,-0.8621460570987654,0.1772349614197531,-0.3251050147520433,0.2423856904978308,0.4288179708992507,-0.1000411904905723,0.3233845871393368,-0.116646962294186,0.1469446201516477
40.8119,-73.90956333,0.3778872636107113,0.2670225423260883,0.2362527677216468,0.3863944972366384,0.2998122344598753,0.219932922243898,-0.3863944973459746,-0.8812328395061728,0.1696978395061728,-0.3226053791158596,0.2294772206313113,0.4197512248440241,-0.0903800556880204,0.3208629601168031,-0.1641608827238022,0.1495351999489647
40.81186333,-73.90958167,0.3778872636107113,0.2670225423260883,0.2362527677216468,0.3863944972366384,0.2998122344598753,0.219932922243898,-0.3863944973459746,-0.8812328395061728,0.1696978395061728,-0.3226053791158596,0.2294772206313113,0.4197512248440241,-0.0903800556880204,0.3208629601168031,-0.1641608827238022,0.1495351999489647
