lat,long,building_height_res30_mean_9x9,building_height_std_res30_mean_9x9,building_year_res30_mean_9x9,building_area_res30_mean_9x9
40.81310667,-73.90916667,53.48527,4.559956,1489.6592,1970.0669
40.813045,-73.90918667,53.48527,4.559956,1489.6592,1970.0669
40.81297833,-73.909215,59.117634,4.5005007,1488.2617,1988.9602
40.81290833,-73.90924167,59.117634,4.5005007,1488.2617,1988.9602
40.812845,-73.90925667,59.117634,4.5005007,1488.2617,1988.9602
40.81277667,-73.90928,59.117634,4.5005007,1488.2617,1988.9602
40.81271,-73.90931167,57.22277,4.9477043,1510.1298,2042.9751
40.81264333,-73.90934,57.22277,4.9477043,1510.1298,2042.9751
40.81256167,-73.90936333,57.22277,4.9477043,1510.1298,2042.9751
40.812485,-73.90938333,57.22277,4.9477043,1510.1298,2042.9751
40.81240333,-73.90939333,58.988678,5.199933,1581.9424,2188.3132
40.81233,-73.90942,58.988678,5.199933,1581.9424,2188.3132
40.81223667,-73.90945333,58.988678,5.199933,1581.9424,2188.3132
40.81216333,-73.90947667,53.700275,5.008043,1509.1031,2158.3281
40.81209333,-73.90949333,53.700275,5.008043,1509.1031,2158.3281
40.81203167,-73.90952167,53.700275,5.008043,1509.1031,2158.3281
40.81198167,-73.90953,53.700275,5.008043,1509.1031,2158.3281
40.81194,-73.90954833,53.700275,5.008043,1509.1031,2158.3281
40.8119,-73.90956333,48.667652,5.4413757,1557.1882,2318.801
40.81186333,-73.90958167,48.667652,5.4413757,1557.1882,2318.801
40.81181167,-73.9096,48.667652,5.4413757,1557.1882,2318.801
40.81175333,-73.909615,48.667652,5.4413757,1557.1882,2318.801
40.8117,-73.90963167,48.667652,5.4413757,1557.1882,2318.801
40.81164333,-73.90964667,48.667652,5.4413757,1557.1882,2318.801
40.81157833,-73.90966167,40.63851,4.906023,1556.462,2244.5225
40.81151,-73.909675,40.63851,4.906023,1556.462,2244.5225
40.81144167,-73.90969333,40.63851,4.906023,1556.462,2244.5225
40.81137667,-73.909705,40.63851,4.906023,1556.462,2244.5225
40.81132,-73.90971333,34.595177,4.5440035,1531.5143,2095.5718
40.81123,-73.909745,30.414888,3.700421,1317.8656,1846.4427
40.81120333,-73.909755,30.414888,3.700421,1317.8656,1846.4427
40.81116167,-73.90977,30.414888,3.700421,1317.8656,1846.4427
40.81111833,-73.90978667,30.414888,3.700421,1317.8656,1846.4427
40.81106,-73.90980833,26.427996,2.2530062,1318.0043,1963.0149
40.810865,-73.909875,26.427996,2.2530062,1318.0043,1963.0149
40.81081,-73.9099,23.982346,2.2578804,1318.9396,1825.8829
40.81075333,-73.90992833,23.982346,2.2578804,1318.9396,1825.8829
40.810705,-73.909965,23.982346,2.2578804,1318.9396,1825.8829
40.81062833,-73.90995167,23.982346,2.2578804,1318.9396,1825.8829
40.8106,-73.90991333,23.982346,2.2578804,1318.9396,1825.8829
40.810515,-73.90974333,22.29354,1.4996163,1269.5846,1764.1133
40.810495,-73.90966667,25.960476,2.3329787,1483.2117,2030.997
40.81047333,-73.90959167,25.960476,2.3329787,1483.2117,2030.997
40.810445,-73.90951833,25.960476,2.3329787,1483.2117,2030.997
40.81042333,-73.90944,29.60395,3.2773178,1676.01,2356.0432
40.8104,-73.909385,29.60395,3.2773178,1676.01,2356.0432
40.81038,-73.909345,29.60395,3.2773178,1676.01,2356.0432
40.81033333,-73.90925333,29.60395,3.2773178,1676.01,2356.0432
40.81030667,-73.90922333,29.60395,3.2773178,1676.01,2356.0432
40.81029333,-73.90917333,33.03702,3.9267242,1843.4,2638.538
40.81028,-73.90911833,31.946808,3.4823895,1794.4915,2492.6526
40.81026167,-73.909055,31.946808,3.4823895,1794.4915,2492.6526
40.81023833,-73.90897833,31.946808,3.4823895,1794.4915,2492.6526
40.81021833,-73.908895,32.03074,3.118388,1792.7976,2722.8027
40.81017333,-73.90871333,32.03074,3.118388,1792.7976,2722.8027
40.810155,-73.90862167,33.203743,2.8824353,1767.7689,2631.8389
40.81013833,-73.90853667,33.203743,2.8824353,1767.7689,2631.8389
40.81012667,-73.90847,33.203743,2.8824353,1767.7689,2631.8389
40.810125,-73.90843167,33.203743,2.8824353,1767.7689,2631.8389
40.81009667,-73.90818333,35.51437,2.644436,1718.2855,2442.335
40.81007833,-73.9081,37.247475,3.143549,1740.2238,2433.5298
40.81006,-73.90800833,37.247475,3.143549,1740.2238,2433.5298
40.81004,-73.90791833,37.247475,3.143549,1740.2238,2433.5298
40.810025,-73.90782333,38.078053,4.3584313,1716.483,2468.8848
40.80997833,-73.907525,38.037262,4.3431473,1716.9437,2624.6365
40.809905,-73.90740667,38.037262,4.3431473,1716.9437,2624.6365
40.80987,-73.90739667,38.037262,4.3431473,1716.9437,2624.6365
40.80982833,-73.90739833,38.037262,4.3431473,1716.9437,2624.6365
40.80977667,-73.90741167,38.037262,4.3431473,1716.9437,2624.6365
40.80964333,-73.907465,38.716633,4.2459874,1788.5363,3013.5942
40.80957167,-73.90749167,38.716633,4.2459874,1788.5363,3013.5942
40.80950167,-73.90751833,38.716633,4.2459874,1788.5363,3013.5942
40.80944167,-73.90753833,39.767815,4.5214067,1810.6252,3107.4788
40.80939833,-73.90755,39.767815,4.5214067,1810.6252,3107.4788
40.80920333,-73.90761333,40.111176,4.638102,1760.2546,3070.963
40.80913833,-73.90763833,40.111176,4.638102,1760.2546,3070.963
40.80906667,-73.90766,40.111176,4.638102,1760.2546,3070.963
40.80899,-73.90768,40.111176,4.638102,1760.2546,3070.963
40.80891167,-73.90770167,38.594677,4.99726,1640.5818,2948.4023
40.808825,-73.90772667,38.594677,4.99726,1640.5818,2948.4023
40.808735,-73.90775667,38.594677,4.99726,1640.5818,2948.4023
40.80864333,-73.907785,38.053204,4.8624763,1521.2983,2700.851
40.80855,-73.90781833,38.053204,4.8624763,1521.2983,2700.851
40.80845667,-73.90785667,36.188225,3.5149972,1496.3784,2490.4473
40.80836,-73.90789333,33.82223,2.506986,1353.9651,2167.883
40.80826167,-73.90792833,33.82223,2.506986,1353.9651,2167.883
40.80806667,-73.90800833,30.125967,2.1102498,1211.1317,1880.1945
40.80797667,-73.90802667,30.125967,2.1102498,1211.1317,1880.1945
40.807885,-73.90804667,30.125967,2.1102498,1211.1317,1880.1945
40.80778833,-73.90808667,27.705103,2.0485215,1092.6626,1700.7587
40.80769167,-73.90813,27.94355,2.4787214,1140.895,1719.3418
40.80759667,-73.90817333,30.153076,2.1773634,1068.9568,1534.1603
40.8075,-73.90821333,30.153076,2.1773634,1068.9568,1534.1603
40.80741333,-73.908245,30.153076,2.1773634,1068.9568,1534.1603
40.80732833,-73.90827,35.262222,2.3338966,1044.3518,1523.218
40.80723833,-73.90829833,35.262222,2.3338966,1044.3518,1523.218
40.80704833,-73.90836333,37.80451,2.5537949,996.23254,1538.6378
40.806955,-73.90839667,33.669033,2.8715158,948.2676,1601.0547
40.80687167,-73.90842833,33.669033,2.8715158,948.2676,1601.0547
40.80679667,-73.908455,33.669033,2.8715158,948.2676,1601.0547
40.80674,-73.90848,33.826973,2.9347107,949.3642,1499.0272
40.80669667,-73.90849667,33.826973,2.9347107,949.3642,1499.0272
40.80663333,-73.90853,33.826973,2.9347107,949.3642,1499.0272
40.80654167,-73.90859333,33.826973,2.9347107,949.3642,1499.0272
40.80648333,-73.90863333,32.88562,1.9368618,951.4157,1450.9392
40.80643,-73.908675,27.186605,2.0294545,880.4651,1256.8986
40.80638833,-73.90871333,27.186605,2.0294545,880.4651,1256.8986
40.80634667,-73.90875333,27.186605,2.0294545,880.4651,1256.8986
40.80631167,-73.9088,27.186605,2.0294545,880.4651,1256.8986
40.80628333,-73.90885167,27.186605,2.0294545,880.4651,1256.8986
40.80626,-73.90889833,27.186605,2.0294545,880.4651,1256.8986
40.80624833,-73.90893667,21.320179,1.6699346,836.57916,1289.7489
40.80624333,-73.90896333,21.320179,1.6699346,836.57916,1289.7489
40.80621667,-73.909165,21.320179,1.6699346,836.57916,1289.7489
40.806185,-73.909225,15.125117,1.2657369,669.77673,1011.63135
40.80615,-73.90930167,15.125117,1.2657369,669.77673,1011.63135
40.80609667,-73.90947667,12.126063,0.9409805,668.97424,922.7415
40.80606833,-73.90954667,12.126063,0.9409805,668.97424,922.7415
40.80603667,-73.909595,12.126063,0.9409805,668.97424,922.7415
40.80601333,-73.90964667,12.126063,0.9409805,668.97424,922.7415
40.80599,-73.9097,12.126063,0.9409805,668.97424,922.7415
40.80597167,-73.90976,12.007773,1.4449209,836.87036,1360.5011
40.80591167,-73.90987167,12.007773,1.4449209,836.87036,1360.5011
40.80590333,-73.90990833,12.007773,1.4449209,836.87036,1360.5011
40.805895,-73.90994667,12.007773,1.4449209,836.87036,1360.5011
40.80588667,-73.90998333,12.007773,1.4449209,836.87036,1360.5011
40.80574833,-73.910005,10.023521,0.75552654,813.0185,1293.0437
40.80571167,-73.90990833,14.593997,2.2145345,1004.87146,1863.6772
40.80562667,-73.90979167,14.593997,2.2145345,1004.87146,1863.6772
40.80555333,-73.90964,16.706324,1.9591619,1005.6245,1821.6045
40.80539,-73.90940833,22.112886,2.6794732,1198.2787,2302.3604
40.80531333,-73.90931,22.112886,2.6794732,1198.2787,2302.3604
40.80523667,-73.90921167,22.112886,2.6794732,1198.2787,2302.3604
40.80516667,-73.90911833,29.03659,3.5570679,1486.363,2950.5918
40.80509833,-73.90902667,29.03659,3.5570679,1486.363,2950.5918
40.80503167,-73.90895333,29.03659,3.5570679,1486.363,2950.5918
40.80498833,-73.90889167,34.16962,3.4999352,1558.5648,3123.5554
40.804955,-73.90883167,34.16962,3.4999352,1558.5648,3123.5554
40.80489167,-73.90870167,29.88104,3.378886,1632.25,3213.8735
40.80486167,-73.90863833,32.51854,2.754583,1633.3291,3141.4155
40.80483667,-73.90858,32.51854,2.754583,1633.3291,3141.4155
40.804815,-73.90852667,32.51854,2.754583,1633.3291,3141.4155
40.80479667,-73.90847333,32.51854,2.754583,1633.3291,3141.4155
40.80478,-73.90842333,32.51854,2.754583,1633.3291,3141.4155
40.80476667,-73.90837333,34.041565,2.7787879,1634.3188,3081.4946
40.80474,-73.908315,34.041565,2.7787879,1634.3188,3081.4946
40.80463667,-73.90824,29.854342,2.3130472,1686.0104,3235.1199
40.804555,-73.90812,29.854342,2.3130472,1686.0104,3235.1199
40.80449833,-73.90805,31.96617,2.6879706,1711.1748,3388.5938
40.80446,-73.90797167,31.96617,2.6879706,1711.1748,3388.5938
40.80441167,-73.90789,31.96617,2.6879706,1711.1748,3388.5938
40.80431833,-73.90774667,32.723583,2.9078622,1786.463,3784.9011
40.804275,-73.90767833,32.723583,2.9078622,1786.463,3784.9011
40.804235,-73.907605,32.723583,2.9078622,1786.463,3784.9011
40.80420833,-73.907515,35.043766,3.3431578,1811.8086,3763.0266
40.804175,-73.90745167,35.043766,3.3431578,1811.8086,3763.0266
