lat,long,street_width_res100_mean_9x9,street_traffic_res100_mean_9x9,street_lanes_res100_mean_9x9,street_orientation_res100_mean_9x9
40.81310667,-73.90916667,33.649933,1.9382716,3.1529768,0.4074074
40.813045,-73.90918667,33.649933,1.9382716,3.1529768,0.4074074
40.81297833,-73.909215,33.649933,1.9382716,3.1529768,0.4074074
40.81290833,-73.90924167,33.649933,1.9382716,3.1529768,0.4074074
40.812845,-73.90925667,33.649933,1.9382716,3.1529768,0.4074074
40.81277667,-73.90928,33.649933,1.9382716,3.1529768,0.4074074
40.81271,-73.90931167,33.649933,1.9382716,3.1529768,0.4074074
40.81264333,-73.90934,33.649933,1.9382716,3.1529768,0.4074074
40.81256167,-73.90936333,33.649933,1.9382716,3.1529768,0.4074074
40.812485,-73.90938333,33.649933,1.9382716,3.1529768,0.4074074
40.81240333,-73.90939333,33.649933,1.9382716,3.1529768,0.4074074
40.81233,-73.90942,33.649933,1.9382716,3.1529768,0.4074074
40.81223667,-73.90945333,31.672915,1.8395061,3.0384436,0.43209878
40.81216333,-73.90947667,31.672915,1.8395061,3.0384436,0.43209878
40.81209333,-73.90949333,31.672915,1.8395061,3.0384436,0.43209878
40.81203167,-73.90952167,31.672915,1.8395061,3.0384436,0.43209878
40.81198167,-73.90953,31.672915,1.8395061,3.0384436,0.43209878
40.81194,-73.90954833,31.672915,1.8395061,3.0384436,0.43209878
40.8119,-73.90956333,31.672915,1.8395061,3.0384436,0.43209878
40.81186333,-73.90958167,31.672915,1.8395061,3.0384436,0.43209878
40.81181167,-73.9096,31.672915,1.8395061,3.0384436,0.43209878
40.81175333,-73.909615,31.672915,1.8395061,3.0384436,0.43209878
40.8117,-73.90963167,31.672915,1.8395061,3.0384436,0.43209878
40.81164333,-73.90964667,31.672915,1.8395061,3.0384436,0.43209878
40.81157833,-73.90966167,31.672915,1.8395061,3.0384436,0.43209878
40.81151,-73.909675,31.672915,1.8395061,3.0384436,0.43209878
40.81144167,-73.90969333,31.672915,1.8395061,3.0384436,0.43209878
40.81137667,-73.909705,32.22193,1.9012346,3.132628,0.5185185
40.81132,-73.90971333,32.22193,1.9012346,3.132628,0.5185185
40.81123,-73.909745,32.22193,1.9012346,3.132628,0.5185185
40.81120333,-73.909755,32.22193,1.9012346,3.132628,0.5185185
40.81116167,-73.90977,32.22193,1.9012346,3.132628,0.5185185
40.81111833,-73.90978667,32.22193,1.9012346,3.132628,0.5185185
40.81106,-73.90980833,32.22193,1.9012346,3.132628,0.5185185
40.810865,-73.909875,32.22193,1.9012346,3.132628,0.5185185
40.81081,-73.9099,32.22193,1.9012346,3.132628,0.5185185
40.81075333,-73.90992833,32.22193,1.9012346,3.132628,0.5185185
40.810705,-73.909965,32.22193,1.9012346,3.132628,0.5185185
40.81062833,-73.90995167,32.22193,1.9012346,3.132628,0.5185185
40.8106,-73.90991333,32.22193,1.9012346,3.132628,0.5185185
40.810515,-73.90974333,31.720562,2.0,3.0463526,0.4691358
40.810495,-73.90966667,31.720562,2.0,3.0463526,0.4691358
40.81047333,-73.90959167,31.720562,2.0,3.0463526,0.4691358
40.810445,-73.90951833,31.720562,2.0,3.0463526,0.4691358
40.81042333,-73.90944,31.720562,2.0,3.0463526,0.4691358
40.8104,-73.909385,31.720562,2.0,3.0463526,0.4691358
40.81038,-73.909345,31.720562,2.0,3.0463526,0.4691358
40.81033333,-73.90925333,31.720562,2.0,3.0463526,0.4691358
40.81030667,-73.90922333,31.720562,2.0,3.0463526,0.4691358
40.81029333,-73.90917333,31.720562,2.0,3.0463526,0.4691358
40.81028,-73.90911833,31.720562,2.0,3.0463526,0.4691358
40.81026167,-73.909055,32.05906,2.0370371,3.0909653,0.49382716
40.81023833,-73.90897833,32.05906,2.0370371,3.0909653,0.49382716
40.81021833,-73.908895,32.05906,2.0370371,3.0909653,0.49382716
40.81017333,-73.90871333,32.05906,2.0370371,3.0909653,0.49382716
40.810155,-73.90862167,32.05906,2.0370371,3.0909653,0.49382716
40.81013833,-73.90853667,32.05906,2.0370371,3.0909653,0.49382716
40.81012667,-73.90847,32.05906,2.0370371,3.0909653,0.49382716
40.810125,-73.90843167,32.05906,2.0370371,3.0909653,0.49382716
40.81009667,-73.90818333,33.077972,2.148148,3.1741838,0.56790125
40.81007833,-73.9081,33.077972,2.148148,3.1741838,0.56790125
40.81006,-73.90800833,33.077972,2.148148,3.1741838,0.56790125
40.81004,-73.90791833,33.077972,2.148148,3.1741838,0.56790125
40.810025,-73.90782333,33.077972,2.148148,3.1741838,0.56790125
40.80997833,-73.907525,33.077972,2.148148,3.1741838,0.56790125
40.809905,-73.90740667,33.077972,2.148148,3.1741838,0.56790125
40.80987,-73.90739667,33.077972,2.148148,3.1741838,0.56790125
40.80982833,-73.90739833,33.077972,2.148148,3.1741838,0.56790125
40.80977667,-73.90741167,33.077972,2.148148,3.1741838,0.56790125
40.80964333,-73.907465,31.071272,1.962963,2.9417295,0.6666667
40.80957167,-73.90749167,31.071272,1.962963,2.9417295,0.6666667
40.80950167,-73.90751833,31.071272,1.962963,2.9417295,0.6666667
40.80944167,-73.90753833,31.071272,1.962963,2.9417295,0.6666667
40.80939833,-73.90755,31.071272,1.962963,2.9417295,0.6666667
40.80920333,-73.90761333,31.071272,1.962963,2.9417295,0.6666667
40.80913833,-73.90763833,31.071272,1.962963,2.9417295,0.6666667
40.80906667,-73.90766,31.071272,1.962963,2.9417295,0.6666667
40.80899,-73.90768,31.071272,1.962963,2.9417295,0.6666667
40.80891167,-73.90770167,31.071272,1.962963,2.9417295,0.6666667
40.808825,-73.90772667,31.071272,1.962963,2.9417295,0.6666667
40.808735,-73.90775667,30.170176,1.9506173,2.8690658,0.8148148
40.80864333,-73.907785,30.170176,1.9506173,2.8690658,0.8148148
40.80855,-73.90781833,30.170176,1.9506173,2.8690658,0.8148148
40.80845667,-73.90785667,30.170176,1.9506173,2.8690658,0.8148148
40.80836,-73.90789333,30.170176,1.9506173,2.8690658,0.8148148
40.80826167,-73.90792833,30.170176,1.9506173,2.8690658,0.8148148
40.80806667,-73.90800833,30.170176,1.9506173,2.8690658,0.8148148
40.80797667,-73.90802667,30.170176,1.9506173,2.8690658,0.8148148
40.807885,-73.90804667,30.170176,1.9506173,2.8690658,0.8148148
40.80778833,-73.90808667,30.585196,2.0617285,2.936144,1.0493827
40.80769167,-73.90813,30.585196,2.0617285,2.936144,1.0493827
40.80759667,-73.90817333,30.585196,2.0617285,2.936144,1.0493827
40.8075,-73.90821333,30.585196,2.0617285,2.936144,1.0493827
40.80741333,-73.908245,32.11583,2.2098765,3.0664358,1.1234568
40.80732833,-73.90827,32.11583,2.2098765,3.0664358,1.1234568
40.80723833,-73.90829833,32.11583,2.2098765,3.0664358,1.1234568
40.80704833,-73.90836333,32.11583,2.2098765,3.0664358,1.1234568
40.806955,-73.90839667,32.94575,2.3333333,3.1694343,1.2962962
40.80687167,-73.90842833,32.94575,2.3333333,3.1694343,1.2962962
40.80679667,-73.908455,32.94575,2.3333333,3.1694343,1.2962962
40.80674,-73.90848,32.94575,2.3333333,3.1694343,1.2962962
40.80669667,-73.90849667,32.94575,2.3333333,3.1694343,1.2962962
40.80663333,-73.90853,32.94575,2.3333333,3.1694343,1.2962962
40.80654167,-73.90859333,32.94575,2.3333333,3.1694343,1.2962962
40.80648333,-73.90863333,32.94575,2.3333333,3.1694343,1.2962962
40.80643,-73.908675,32.94575,2.3333333,3.1694343,1.2962962
40.80638833,-73.90871333,32.94575,2.3333333,3.1694343,1.2962962
40.80634667,-73.90875333,32.94575,2.3333333,3.1694343,1.2962962
40.80631167,-73.9088,32.94575,2.3333333,3.1694343,1.2962962
40.80628333,-73.90885167,32.94575,2.3333333,3.1694343,1.2962962
40.80626,-73.90889833,32.94575,2.3333333,3.1694343,1.2962962
40.80624833,-73.90893667,32.94575,2.3333333,3.1694343,1.2962962
40.80624333,-73.90896333,32.94575,2.3333333,3.1694343,1.2962962
40.80621667,-73.909165,34.86554,2.5185184,3.3413339,1.3950617
40.806185,-73.909225,34.86554,2.5185184,3.3413339,1.3950617
40.80615,-73.90930167,34.86554,2.5185184,3.3413339,1.3950617
40.80609667,-73.90947667,34.86554,2.5185184,3.3413339,1.3950617
40.80606833,-73.90954667,35.697754,2.5925925,3.4371746,1.6049383
40.80603667,-73.909595,35.697754,2.5925925,3.4371746,1.6049383
40.80601333,-73.90964667,35.697754,2.5925925,3.4371746,1.6049383
40.80599,-73.9097,35.697754,2.5925925,3.4371746,1.6049383
40.80597167,-73.90976,35.697754,2.5925925,3.4371746,1.6049383
40.80591167,-73.90987167,35.697754,2.5925925,3.4371746,1.6049383
40.80590333,-73.90990833,35.697754,2.5925925,3.4371746,1.6049383
40.805895,-73.90994667,35.697754,2.5925925,3.4371746,1.6049383
40.80588667,-73.90998333,35.697754,2.5925925,3.4371746,1.6049383
40.80574833,-73.910005,36.559746,2.6790123,3.5230901,1.6666666
40.80571167,-73.90990833,35.697754,2.5925925,3.4371746,1.6049383
40.80562667,-73.90979167,35.697754,2.5925925,3.4371746,1.6049383
40.80555333,-73.90964,35.697754,2.5925925,3.4371746,1.6049383
40.80539,-73.90940833,35.697754,2.5925925,3.4371746,1.6049383
40.80531333,-73.90931,35.697754,2.5925925,3.4371746,1.6049383
40.80523667,-73.90921167,35.697754,2.5925925,3.4371746,1.6049383
40.80516667,-73.90911833,36.19837,2.691358,3.4902608,1.8888888
40.80509833,-73.90902667,33.493694,2.4074075,3.2331173,1.6419753
40.80503167,-73.90895333,33.493694,2.4074075,3.2331173,1.6419753
40.80498833,-73.90889167,33.493694,2.4074075,3.2331173,1.6419753
40.804955,-73.90883167,33.493694,2.4074075,3.2331173,1.6419753
40.80489167,-73.90870167,33.493694,2.4074075,3.2331173,1.6419753
40.80486167,-73.90863833,33.493694,2.4074075,3.2331173,1.6419753
40.80483667,-73.90858,33.493694,2.4074075,3.2331173,1.6419753
40.804815,-73.90852667,33.493694,2.4074075,3.2331173,1.6419753
40.80479667,-73.90847333,33.493694,2.4074075,3.2331173,1.6419753
40.80478,-73.90842333,33.493694,2.4074075,3.2331173,1.6419753
40.80476667,-73.90837333,33.493694,2.4074075,3.2331173,1.6419753
40.80474,-73.908315,33.493694,2.4074075,3.2331173,1.6419753
