lat,long,building_height_res30_contrast_9x9,building_height_res30_dissimilarity_9x9,building_height_res30_homogeneity_9x9,building_height_res30_energy_9x9,building_height_res30_correlation_9x9,building_height_res30_ASM_9x9,building_height_std_res30_contrast_9x9,building_height_std_res30_dissimilarity_9x9,building_height_std_res30_homogeneity_9x9,building_height_std_res30_energy_9x9,building_height_std_res30_correlation_9x9,building_height_std_res30_ASM_9x9,building_year_res30_contrast_9x9,building_year_res30_dissimilarity_9x9,building_year_res30_homogeneity_9x9,building_year_res30_energy_9x9,building_year_res30_correlation_9x9,building_year_res30_ASM_9x9,building_area_res30_contrast_9x9,building_area_res30_dissimilarity_9x9,building_area_res30_homogeneity_9x9,building_area_res30_energy_9x9,building_area_res30_correlation_9x9,building_area_res30_ASM_9x9
40.81310667,-73.90916667,0.25,0.15625,0.93125,0.8175176,0.70892555,0.66833496,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,45.703125,3.046875,0.7977738,0.6863449,0.44662455,0.47106934,15.421875,3.046875,0.33029512,0.23411444,0.049755175,0.05480957
40.813045,-73.90918667,0.25,0.15625,0.93125,0.8175176,0.70892555,0.66833496,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,45.703125,3.046875,0.7977738,0.6863449,0.44662455,0.47106934,15.421875,3.046875,0.33029512,0.23411444,0.049755175,0.05480957
40.81297833,-73.909215,0.3125,0.1875,0.91875,0.76226944,0.7297297,0.5810547,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,45.703125,3.046875,0.7977738,0.6863449,0.44662455,0.47106934,15.265625,2.984375,0.3415504,0.22398861,0.054890078,0.0501709
40.81290833,-73.90924167,0.3125,0.1875,0.91875,0.76226944,0.7297297,0.5810547,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,45.703125,3.046875,0.7977738,0.6863449,0.44662455,0.47106934,15.265625,2.984375,0.3415504,0.22398861,0.054890078,0.0501709
40.812845,-73.90925667,0.3125,0.1875,0.91875,0.76226944,0.7297297,0.5810547,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,45.703125,3.046875,0.7977738,0.6863449,0.44662455,0.47106934,15.265625,2.984375,0.3415504,0.22398861,0.054890078,0.0501709
40.81277667,-73.90928,0.3125,0.1875,0.91875,0.76226944,0.7297297,0.5810547,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,45.703125,3.046875,0.7977738,0.6863449,0.44662455,0.47106934,15.265625,2.984375,0.3415504,0.22398861,0.054890078,0.0501709
40.81271,-73.90931167,0.25,0.15625,0.93125,0.77709836,0.7761259,0.60388184,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.75065076,0.4871795,0.56347656,15.671875,3.109375,0.31499535,0.203125,-0.07030371,0.041259766
40.81264333,-73.90934,0.25,0.15625,0.93125,0.77709836,0.7761259,0.60388184,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.75065076,0.4871795,0.56347656,15.671875,3.109375,0.31499535,0.203125,-0.07030371,0.041259766
40.81256167,-73.90936333,0.25,0.15625,0.93125,0.77709836,0.7761259,0.60388184,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.75065076,0.4871795,0.56347656,15.671875,3.109375,0.31499535,0.203125,-0.07030371,0.041259766
40.812485,-73.90938333,0.25,0.15625,0.93125,0.77709836,0.7761259,0.60388184,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.75065076,0.4871795,0.56347656,15.671875,3.109375,0.31499535,0.203125,-0.07030371,0.041259766
40.81240333,-73.90939333,0.1875,0.125,0.94375,0.792112,0.82577133,0.6274414,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,31.640625,2.109375,0.8599972,0.8054835,0.38950714,0.6488037,17.015625,3.296875,0.28323254,0.17364149,-0.083590515,0.030151367
40.81233,-73.90942,0.1875,0.125,0.94375,0.792112,0.82577133,0.6274414,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,31.640625,2.109375,0.8599972,0.8054835,0.38950714,0.6488037,17.015625,3.296875,0.28323254,0.17364149,-0.083590515,0.030151367
40.81223667,-73.90945333,0.1875,0.125,0.94375,0.792112,0.82577133,0.6274414,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,31.640625,2.109375,0.8599972,0.8054835,0.38950714,0.6488037,17.015625,3.296875,0.28323254,0.17364149,-0.083590515,0.030151367
40.81216333,-73.90947667,0.25,0.15625,0.93125,0.8036629,0.73648995,0.645874,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,42.1875,2.8125,0.81332964,0.7238272,0.42081448,0.5239258,16.90625,3.21875,0.31647208,0.19295451,0.025197782,0.037231445
40.81209333,-73.90949333,0.25,0.15625,0.93125,0.8036629,0.73648995,0.645874,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,42.1875,2.8125,0.81332964,0.7238272,0.42081448,0.5239258,16.90625,3.21875,0.31647208,0.19295451,0.025197782,0.037231445
40.81203167,-73.90952167,0.25,0.15625,0.93125,0.8036629,0.73648995,0.645874,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,42.1875,2.8125,0.81332964,0.7238272,0.42081448,0.5239258,16.90625,3.21875,0.31647208,0.19295451,0.025197782,0.037231445
40.81198167,-73.90953,0.25,0.15625,0.93125,0.8036629,0.73648995,0.645874,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,42.1875,2.8125,0.81332964,0.7238272,0.42081448,0.5239258,16.90625,3.21875,0.31647208,0.19295451,0.025197782,0.037231445
40.81194,-73.90954833,0.25,0.15625,0.93125,0.8036629,0.73648995,0.645874,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,42.1875,2.8125,0.81332964,0.7238272,0.42081448,0.5239258,16.90625,3.21875,0.31647208,0.19295451,0.025197782,0.037231445
40.8119,-73.90956333,0.1875,0.125,0.94375,0.86150306,0.6962025,0.7421875,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.76386917,0.45111492,0.5834961,16.6875,3.125,0.33688372,0.1887976,0.09028961,0.03564453
40.81186333,-73.90958167,0.1875,0.125,0.94375,0.86150306,0.6962025,0.7421875,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.76386917,0.45111492,0.5834961,16.6875,3.125,0.33688372,0.1887976,0.09028961,0.03564453
40.81181167,-73.9096,0.1875,0.125,0.94375,0.86150306,0.6962025,0.7421875,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.76386917,0.45111492,0.5834961,16.6875,3.125,0.33688372,0.1887976,0.09028961,0.03564453
40.81175333,-73.909615,0.1875,0.125,0.94375,0.86150306,0.6962025,0.7421875,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.76386917,0.45111492,0.5834961,16.6875,3.125,0.33688372,0.1887976,0.09028961,0.03564453
40.8117,-73.90963167,0.1875,0.125,0.94375,0.86150306,0.6962025,0.7421875,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.76386917,0.45111492,0.5834961,16.6875,3.125,0.33688372,0.1887976,0.09028961,0.03564453
40.81164333,-73.90964667,0.1875,0.125,0.94375,0.86150306,0.6962025,0.7421875,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,35.15625,2.34375,0.84444135,0.76386917,0.45111492,0.5834961,16.6875,3.125,0.33688372,0.1887976,0.09028961,0.03564453
40.81157833,-73.90966167,0.125,0.09375,0.95625,0.9224707,0.47433266,0.85095215,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,31.640625,2.109375,0.8599972,0.7777264,0.48731643,0.6048584,18.25,3.21875,0.34495088,0.19795093,0.04650629,0.03918457
40.81151,-73.909675,0.125,0.09375,0.95625,0.9224707,0.47433266,0.85095215,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,31.640625,2.109375,0.8599972,0.7777264,0.48731643,0.6048584,18.25,3.21875,0.34495088,0.19795093,0.04650629,0.03918457
40.81144167,-73.90969333,0.125,0.09375,0.95625,0.9224707,0.47433266,0.85095215,0.0625,0.0625,0.96875,0.9385411,-0.032258064,0.8808594,31.640625,2.109375,0.8599972,0.7777264,0.48731643,0.6048584,18.25,3.21875,0.34495088,0.19795093,0.04650629,0.03918457
