lat,long,street_width_res30_contrast_9x9,street_width_res30_dissimilarity_9x9,street_width_res30_homogeneity_9x9,street_width_res30_energy_9x9,street_width_res30_correlation_9x9,street_width_res30_ASM_9x9,street_traffic_res30_contrast_9x9,street_traffic_res30_dissimilarity_9x9,street_traffic_res30_homogeneity_9x9,street_traffic_res30_energy_9x9,street_traffic_res30_correlation_9x9,street_traffic_res30_ASM_9x9,street_lanes_res30_contrast_9x9,street_lanes_res30_dissimilarity_9x9,street_lanes_res30_homogeneity_9x9,street_lanes_res30_energy_9x9,street_lanes_res30_correlation_9x9,street_lanes_res30_ASM_9x9,street_orientation_res30_contrast_9x9,street_orientation_res30_dissimilarity_9x9,street_orientation_res30_homogeneity_9x9,street_orientation_res30_energy_9x9,street_orientation_res30_correlation_9x9,street_orientation_res30_ASM_9x9
40.81310667,-73.90916667,10.921875,2.796875,0.28851753,0.3156095,-0.3502558,0.099609375,72.859375,6.953125,0.25570294,0.32756647,-0.3828364,0.107299805,18.484375,3.609375,0.26787183,0.286411,-0.32698864,0.08203125,22.078125,3.984375,0.25787637,0.3983609,0.024797399,0.1586914
40.813045,-73.90918667,10.921875,2.796875,0.28851753,0.3156095,-0.3502558,0.099609375,72.859375,6.953125,0.25570294,0.32756647,-0.3828364,0.107299805,18.484375,3.609375,0.26787183,0.286411,-0.32698864,0.08203125,22.078125,3.984375,0.25787637,0.3983609,0.024797399,0.1586914
40.81297833,-73.909215,9.25,2.4375,0.35578987,0.27972677,-0.115140095,0.07824707,51.125,5.1875,0.38364208,0.29210812,-0.116164036,0.08532715,15.359375,3.015625,0.37937725,0.26354888,-0.10996039,0.06945801,19.125,3.5625,0.30690506,0.3474587,0.15462315,0.12072754
40.81290833,-73.90924167,9.25,2.4375,0.35578987,0.27972677,-0.115140095,0.07824707,51.125,5.1875,0.38364208,0.29210812,-0.116164036,0.08532715,15.359375,3.015625,0.37937725,0.26354888,-0.10996039,0.06945801,19.125,3.5625,0.30690506,0.3474587,0.15462315,0.12072754
40.812845,-73.90925667,9.25,2.4375,0.35578987,0.27972677,-0.115140095,0.07824707,51.125,5.1875,0.38364208,0.29210812,-0.116164036,0.08532715,15.359375,3.015625,0.37937725,0.26354888,-0.10996039,0.06945801,19.125,3.5625,0.30690506,0.3474587,0.15462315,0.12072754
40.81277667,-73.90928,9.25,2.4375,0.35578987,0.27972677,-0.115140095,0.07824707,51.125,5.1875,0.38364208,0.29210812,-0.116164036,0.08532715,15.359375,3.015625,0.37937725,0.26354888,-0.10996039,0.06945801,19.125,3.5625,0.30690506,0.3474587,0.15462315,0.12072754
40.81271,-73.90931167,8.53125,2.28125,0.38428253,0.26052082,-0.097487435,0.067871094,39.875,4.5625,0.38618734,0.28016284,-0.019372879,0.07849121,14.6875,2.90625,0.3844324,0.24028994,-0.077093855,0.057739258,17.4375,3.375,0.3114659,0.32868257,0.18134929,0.10803223
40.81264333,-73.90934,8.53125,2.28125,0.38428253,0.26052082,-0.097487435,0.067871094,39.875,4.5625,0.38618734,0.28016284,-0.019372879,0.07849121,14.6875,2.90625,0.3844324,0.24028994,-0.077093855,0.057739258,17.4375,3.375,0.3114659,0.32868257,0.18134929,0.10803223
40.81256167,-73.90936333,8.53125,2.28125,0.38428253,0.26052082,-0.097487435,0.067871094,39.875,4.5625,0.38618734,0.28016284,-0.019372879,0.07849121,14.6875,2.90625,0.3844324,0.24028994,-0.077093855,0.057739258,17.4375,3.375,0.3114659,0.32868257,0.18134929,0.10803223
40.812485,-73.90938333,8.53125,2.28125,0.38428253,0.26052082,-0.097487435,0.067871094,39.875,4.5625,0.38618734,0.28016284,-0.019372879,0.07849121,14.6875,2.90625,0.3844324,0.24028994,-0.077093855,0.057739258,17.4375,3.375,0.3114659,0.32868257,0.18134929,0.10803223
