lat,long,sentinel_2_ndvi_mean_9x9,sentinel_2_evi_mean_9x9,sentinel_2_savi_mean_9x9,sentinel_2_gndvi_mean_9x9,sentinel_2_arvi_mean_9x9,sentinel_2_msavi_mean_9x9,sentinel_2_ndwi_mean_9x9,sentinel_2_awei_nsh_mean_9x9,sentinel_2_awei_sh_mean_9x9,sentinel_2_ndsi_mean_9x9,sentinel_2_nbr_mean_9x9,sentinel_2_si_mean_9x9,sentinel_2_ndbi_mean_9x9,sentinel_2_ui_mean_9x9,sentinel_2_ibi_mean_9x9,sentinel_2_albedo_mean_9x9
40.81310667,-73.90916667,0.2616811610737052,0.9748068275833808,0.3924588380393154,0.2914500349737228,0.1753612327019265,0.3718950616968327,-0.2914500349737324,-7835.746913580247,961.6358024691358,-0.2654569666249828,0.1170067382503029,0.3466649557114398,-0.0369472192854387,0.238629078338884,-2.3266458535613093,1540.6863517060367
40.813045,-73.90918667,0.2616811610737052,0.9748068275833808,0.3924588380393154,0.2914500349737228,0.1753612327019265,0.3718950616968327,-0.2914500349737324,-7835.746913580247,961.6358024691358,-0.2654569666249828,0.1170067382503029,0.3466649557114398,-0.0369472192854387,0.238629078338884,-2.3266458535613093,1540.6863517060367
40.81297833,-73.909215,0.3137581664090885,1.0718026186052616,0.4705623014997283,0.3344768274197006,0.2323573403875958,0.4288804719695665,-0.3344768274197114,-7639.854938271605,1452.851851851852,-0.285610829858937,0.1624704410964193,0.3720815835379869,-0.0661280127749999,0.2692665730592484,-1.3577599422315056,1579.208357635851
40.81290833,-73.90924167,0.3257799482966445,1.121924140291249,0.4885927963672136,0.3388703009967789,0.2488201026822705,0.4425314833871004,-0.3388703009967899,-7589.472222222223,1679.5277777777778,-0.2820983384825669,0.1829746801223103,0.3700066364250292,-0.0750468970374475,0.2733631954302508,0.2227033327108578,1642.5124185865652
40.812845,-73.90925667,0.3208566060952227,1.1063656676368063,0.4812091024087871,0.3384465278388092,0.2434843812225147,0.4359057652697143,-0.33844652783882,-8018.929012345679,1532.9413580246917,-0.2937466947314979,0.171557071102825,0.3772054626542237,-0.061441323203477,0.2809229216197735,0.1281836167454774,1673.1062506075627
40.81277667,-73.90928,0.3208566060952227,1.1063656676368063,0.4812091024087871,0.3384465278388092,0.2434843812225147,0.4359057652697143,-0.33844652783882,-8018.929012345679,1532.9413580246917,-0.2937466947314979,0.171557071102825,0.3772054626542237,-0.061441323203477,0.2809229216197735,0.1281836167454774,1673.1062506075627
40.81271,-73.90931167,0.3322530714497512,1.180924663506641,0.4982957985437927,0.3492601326585587,0.2559494654767127,0.4504387598999823,-0.3492601326585706,-8239.938271604939,1272.9135802469136,-0.3131178456710347,0.1577967766468015,0.395931471216948,-0.0512814277872518,0.3010436612516153,-0.9178832958832128,1605.76387673763
40.81264333,-73.90934,0.2957324441069712,1.0996232695039836,0.4435239477516114,0.3161601448723259,0.2202920067691259,0.4099011354492191,-0.3161601448723367,-8536.694444444445,1072.7716049382716,-0.2944733687267158,0.1278241921596434,0.3701462989253344,-0.0320749940599755,0.2778803175735808,-0.7465784981880125,1695.351256440167
40.81256167,-73.90936333,0.260822260346743,1.0693171314122552,0.3911690572933129,0.2815250235664873,0.1867784903907592,0.3680663187836365,-0.2815250235664965,-9069.422839506173,855.8487654320987,-0.2762412140487297,0.101658641631272,0.3473229597894943,-0.0120660390170673,0.2585424329716748,-0.8794964266745694,1812.215636239914
40.812485,-73.90938333,0.2277937172081949,0.9637070718525416,0.3416351289426625,0.2559079165288797,0.1520784172100052,0.3292012852656188,-0.2559079165288882,-9273.87962962963,611.8271604938271,-0.2675165621489623,0.0821961168588346,0.331867688264688,0.007362052635947,0.2417690664971744,-1.6147642588905071,1828.065568192865
