lat,long,street_width_res100_mean_51x51,street_traffic_res100_mean_51x51,street_lanes_res100_mean_51x51,street_orientation_res100_mean_51x51
40.81310667,-73.90916667,28.57513,1.7304883,2.449846,0.7704729
40.813045,-73.90918667,28.57513,1.7304883,2.449846,0.7704729
40.81297833,-73.909215,28.57513,1.7304883,2.449846,0.7704729
40.81290833,-73.90924167,28.57513,1.7304883,2.449846,0.7704729
40.812845,-73.90925667,28.57513,1.7304883,2.449846,0.7704729
40.81277667,-73.90928,28.57513,1.7304883,2.449846,0.7704729
40.81271,-73.90931167,28.57513,1.7304883,2.449846,0.7704729
40.81264333,-73.90934,28.57513,1.7304883,2.449846,0.7704729
40.81256167,-73.90936333,28.57513,1.7304883,2.449846,0.7704729
40.812485,-73.90938333,28.57513,1.7304883,2.449846,0.7704729
40.81240333,-73.90939333,28.57513,1.7304883,2.449846,0.7704729
40.81233,-73.90942,28.57513,1.7304883,2.449846,0.7704729
40.81223667,-73.90945333,28.168715,1.7108804,2.3999064,0.74971163
40.81216333,-73.90947667,28.168715,1.7108804,2.3999064,0.74971163
40.81209333,-73.90949333,28.168715,1.7108804,2.3999064,0.74971163
40.81203167,-73.90952167,28.168715,1.7108804,2.3999064,0.74971163
40.81198167,-73.90953,28.168715,1.7108804,2.3999064,0.74971163
40.81194,-73.90954833,28.168715,1.7108804,2.3999064,0.74971163
40.8119,-73.90956333,28.168715,1.7108804,2.3999064,0.74971163
40.81186333,-73.90958167,28.168715,1.7108804,2.3999064,0.74971163
40.81181167,-73.9096,28.168715,1.7108804,2.3999064,0.74971163
40.81175333,-73.909615,28.168715,1.7108804,2.3999064,0.74971163
40.8117,-73.90963167,28.168715,1.7108804,2.3999064,0.74971163
40.81164333,-73.90964667,28.168715,1.7108804,2.3999064,0.74971163
40.81157833,-73.90966167,28.168715,1.7108804,2.3999064,0.74971163
40.81151,-73.909675,28.168715,1.7108804,2.3999064,0.74971163
40.81144167,-73.90969333,28.168715,1.7108804,2.3999064,0.74971163
40.81137667,-73.909705,27.812986,1.6912726,2.3550136,0.7304883
40.81132,-73.90971333,27.812986,1.6912726,2.3550136,0.7304883
40.81123,-73.909745,27.812986,1.6912726,2.3550136,0.7304883
40.81120333,-73.909755,27.812986,1.6912726,2.3550136,0.7304883
40.81116167,-73.90977,27.812986,1.6912726,2.3550136,0.7304883
40.81111833,-73.90978667,27.812986,1.6912726,2.3550136,0.7304883
40.81106,-73.90980833,27.812986,1.6912726,2.3550136,0.7304883
40.810865,-73.909875,27.812986,1.6912726,2.3550136,0.7304883
40.81081,-73.9099,27.812986,1.6912726,2.3550136,0.7304883
40.81075333,-73.90992833,27.812986,1.6912726,2.3550136,0.7304883
40.810705,-73.909965,27.812986,1.6912726,2.3550136,0.7304883
40.81062833,-73.90995167,27.812986,1.6912726,2.3550136,0.7304883
40.8106,-73.90991333,27.812986,1.6912726,2.3550136,0.7304883
40.810515,-73.90974333,27.400658,1.6735871,2.3044267,0.70857364
40.810495,-73.90966667,27.400658,1.6735871,2.3044267,0.70857364
40.81047333,-73.90959167,27.400658,1.6735871,2.3044267,0.70857364
40.810445,-73.90951833,27.400658,1.6735871,2.3044267,0.70857364
40.81042333,-73.90944,27.400658,1.6735871,2.3044267,0.70857364
40.8104,-73.909385,27.400658,1.6735871,2.3044267,0.70857364
40.81038,-73.909345,27.400658,1.6735871,2.3044267,0.70857364
40.81033333,-73.90925333,27.400658,1.6735871,2.3044267,0.70857364
40.81030667,-73.90922333,27.400658,1.6735871,2.3044267,0.70857364
40.81029333,-73.90917333,27.400658,1.6735871,2.3044267,0.70857364
40.81028,-73.90911833,27.400658,1.6735871,2.3044267,0.70857364
40.81026167,-73.909055,27.462135,1.6885813,2.3132617,0.70857364
40.81023833,-73.90897833,27.462135,1.6885813,2.3132617,0.70857364
40.81021833,-73.908895,27.462135,1.6885813,2.3132617,0.70857364
40.81017333,-73.90871333,27.462135,1.6885813,2.3132617,0.70857364
40.810155,-73.90862167,27.462135,1.6885813,2.3132617,0.70857364
40.81013833,-73.90853667,27.462135,1.6885813,2.3132617,0.70857364
40.81012667,-73.90847,27.462135,1.6885813,2.3132617,0.70857364
40.810125,-73.90843167,27.462135,1.6885813,2.3132617,0.70857364
40.81009667,-73.90818333,27.60485,1.686659,2.3160424,0.6997309
40.81007833,-73.9081,27.60485,1.686659,2.3160424,0.6997309
40.81006,-73.90800833,27.60485,1.686659,2.3160424,0.6997309
40.81004,-73.90791833,27.60485,1.686659,2.3160424,0.6997309
40.810025,-73.90782333,27.60485,1.686659,2.3160424,0.6997309
40.80997833,-73.907525,27.60485,1.686659,2.3160424,0.6997309
40.809905,-73.90740667,27.60485,1.686659,2.3160424,0.6997309
40.80987,-73.90739667,27.60485,1.686659,2.3160424,0.6997309
40.80982833,-73.90739833,27.60485,1.686659,2.3160424,0.6997309
40.80977667,-73.90741167,27.60485,1.686659,2.3160424,0.6997309
40.80964333,-73.907465,27.24696,1.6593618,2.264325,0.6793541
40.80957167,-73.90749167,27.24696,1.6593618,2.264325,0.6793541
40.80950167,-73.90751833,27.24696,1.6593618,2.264325,0.6793541
40.80944167,-73.90753833,27.24696,1.6593618,2.264325,0.6793541
40.80939833,-73.90755,27.24696,1.6593618,2.264325,0.6793541
40.80920333,-73.90761333,27.24696,1.6593618,2.264325,0.6793541
40.80913833,-73.90763833,27.24696,1.6593618,2.264325,0.6793541
40.80906667,-73.90766,27.24696,1.6593618,2.264325,0.6793541
40.80899,-73.90768,27.24696,1.6593618,2.264325,0.6793541
40.80891167,-73.90770167,27.24696,1.6593618,2.264325,0.6793541
40.808825,-73.90772667,27.24696,1.6593618,2.264325,0.6793541
40.808735,-73.90775667,26.907217,1.6439831,2.2152345,0.67051136
40.80864333,-73.907785,26.907217,1.6439831,2.2152345,0.67051136
40.80855,-73.90781833,26.907217,1.6439831,2.2152345,0.67051136
40.80845667,-73.90785667,26.907217,1.6439831,2.2152345,0.67051136
40.80836,-73.90789333,26.907217,1.6439831,2.2152345,0.67051136
40.80826167,-73.90792833,26.907217,1.6439831,2.2152345,0.67051136
40.80806667,-73.90800833,26.907217,1.6439831,2.2152345,0.67051136
40.80797667,-73.90802667,26.907217,1.6439831,2.2152345,0.67051136
40.807885,-73.90804667,26.907217,1.6439831,2.2152345,0.67051136
40.80778833,-73.90808667,26.528763,1.6228374,2.168947,0.65628606
