lat,long,street_width_res100_contrast_51x51,street_width_res100_dissimilarity_51x51,street_width_res100_homogeneity_51x51,street_width_res100_energy_51x51,street_width_res100_correlation_51x51,street_width_res100_ASM_51x51,street_traffic_res100_contrast_51x51,street_traffic_res100_dissimilarity_51x51,street_traffic_res100_homogeneity_51x51,street_traffic_res100_energy_51x51,street_traffic_res100_correlation_51x51,street_traffic_res100_ASM_51x51,street_lanes_res100_contrast_51x51,street_lanes_res100_dissimilarity_51x51,street_lanes_res100_homogeneity_51x51,street_lanes_res100_energy_51x51,street_lanes_res100_correlation_51x51,street_lanes_res100_ASM_51x51,street_orientation_res100_contrast_51x51,street_orientation_res100_dissimilarity_51x51,street_orientation_res100_homogeneity_51x51,street_orientation_res100_energy_51x51,street_orientation_res100_correlation_51x51,street_orientation_res100_ASM_51x51
40.81310667,-73.90916667,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.813045,-73.90918667,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81297833,-73.909215,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81290833,-73.90924167,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.812845,-73.90925667,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81277667,-73.90928,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81271,-73.90931167,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81264333,-73.90934,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81256167,-73.90936333,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.812485,-73.90938333,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81240333,-73.90939333,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81233,-73.90942,3.6352,1.248,0.57969224,0.2625117,0.52467376,0.0689124,23.3996,3.2836,0.46950164,0.29093066,0.44849426,0.08464064,7.9116,1.8164,0.5150814,0.22331539,0.61069554,0.04986976,16.758,2.7036,0.50731134,0.28484762,0.49276015,0.08113816
40.81223667,-73.90945333,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81216333,-73.90947667,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81209333,-73.90949333,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81203167,-73.90952167,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81198167,-73.90953,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81194,-73.90954833,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.8119,-73.90956333,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81186333,-73.90958167,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81181167,-73.9096,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81175333,-73.909615,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.8117,-73.90963167,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81164333,-73.90964667,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81157833,-73.90966167,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81151,-73.909675,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81144167,-73.90969333,3.6428,1.2492,0.57974744,0.26373336,0.5303388,0.06955528,23.4408,3.2624,0.47643942,0.29389304,0.4556004,0.08637312,7.8588,1.8036,0.5185122,0.22661139,0.61924785,0.05135272,17.1432,2.7312,0.5054274,0.28440028,0.4873738,0.08088352
40.81137667,-73.909705,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
40.81132,-73.90971333,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
40.81123,-73.909745,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
40.81120333,-73.909755,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
40.81116167,-73.90977,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
40.81111833,-73.90978667,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
40.81106,-73.90980833,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
40.810865,-73.909875,3.6336,1.2424,0.5831073,0.2660355,0.53611356,0.07077488,23.3504,3.228,0.48503974,0.29882583,0.46487767,0.08929688,7.764,1.7808,0.52489364,0.23040625,0.6281962,0.05308704,17.0784,2.7216,0.50603825,0.28500372,0.49542117,0.08122712
