lat,long,landsat_8_ndvi_mean_51x51,landsat_8_evi_mean_51x51,landsat_8_savi_mean_51x51,landsat_8_gndvi_mean_51x51,landsat_8_arvi_mean_51x51,landsat_8_msavi_mean_51x51,landsat_8_ndwi_mean_51x51,landsat_8_awei_nsh_mean_51x51,landsat_8_awei_sh_mean_51x51,landsat_8_ndsi_mean_51x51,landsat_8_nbr_mean_51x51,landsat_8_si_mean_51x51,landsat_8_ndbi_mean_51x51,landsat_8_ui_mean_51x51,landsat_8_ibi_mean_51x51,landsat_8_albedo_mean_51x51
40.81310667,-73.90916667,0.260860400102739,0.1894974910112585,0.1663771053999791,0.2849375711498336,0.1673242343646481,0.1522831304608574,-0.2849375712291077,-0.8755914263744713,0.1269272950307574,-0.2423809874373259,0.156575245555403,0.3403961245191902,-0.0555186626283052,0.2205335865734065,-0.2116610203624336,0.1622510802023449
40.813045,-73.90918667,0.260860400102739,0.1894974910112585,0.1663771053999791,0.2849375711498336,0.1673242343646481,0.1522831304608574,-0.2849375712291077,-0.8755914263744713,0.1269272950307574,-0.2423809874373259,0.156575245555403,0.3403961245191902,-0.0555186626283052,0.2205335865734065,-0.2116610203624336,0.1622510802023449
40.81297833,-73.909215,0.258610036062442,0.1881716534048947,0.1651101039159648,0.2831292942146043,0.16486204177432,0.1511504865948198,-0.2831292942932649,-0.8752314338235295,0.1272433943675509,-0.2408214981441316,0.1562194340334178,0.3386882822629534,-0.055126611630699,0.218513393744968,-0.2139501379167383,0.1628100614485797
40.81290833,-73.90924167,0.258610036062442,0.1881716534048947,0.1651101039159648,0.2831292942146043,0.16486204177432,0.1511504865948198,-0.2831292942932649,-0.8752314338235295,0.1272433943675509,-0.2408214981441316,0.1562194340334178,0.3386882822629534,-0.055126611630699,0.218513393744968,-0.2139501379167383,0.1628100614485797
40.812845,-73.90925667,0.258610036062442,0.1881716534048947,0.1651101039159648,0.2831292942146043,0.16486204177432,0.1511504865948198,-0.2831292942932649,-0.8752314338235295,0.1272433943675509,-0.2408214981441316,0.1562194340334178,0.3386882822629534,-0.055126611630699,0.218513393744968,-0.2139501379167383,0.1628100614485797
40.81277667,-73.90928,0.258610036062442,0.1881716534048947,0.1651101039159648,0.2831292942146043,0.16486204177432,0.1511504865948198,-0.2831292942932649,-0.8752314338235295,0.1272433943675509,-0.2408214981441316,0.1562194340334178,0.3386882822629534,-0.055126611630699,0.218513393744968,-0.2139501379167383,0.1628100614485797
40.81271,-73.90931167,0.256060430346958,0.1864076647591099,0.1634858364445446,0.2806114141345757,0.1624353428635065,0.1496797176870104,-0.2806114142125713,-0.8739499005190312,0.1254472589869281,-0.2395353087369546,0.1542571342153672,0.3371825100206446,-0.0537846956485957,0.2172013741870637,-0.2208511212167388,0.1626410567293923
40.81264333,-73.90934,0.256060430346958,0.1864076647591099,0.1634858364445446,0.2806114141345757,0.1624353428635065,0.1496797176870104,-0.2806114142125713,-0.8739499005190312,0.1254472589869281,-0.2395353087369546,0.1542571342153672,0.3371825100206446,-0.0537846956485957,0.2172013741870637,-0.2208511212167388,0.1626410567293923
40.81256167,-73.90936333,0.256060430346958,0.1864076647591099,0.1634858364445446,0.2806114141345757,0.1624353428635065,0.1496797176870104,-0.2806114142125713,-0.8739499005190312,0.1254472589869281,-0.2395353087369546,0.1542571342153672,0.3371825100206446,-0.0537846956485957,0.2172013741870637,-0.2208511212167388,0.1626410567293923
40.812485,-73.90938333,0.256060430346958,0.1864076647591099,0.1634858364445446,0.2806114141345757,0.1624353428635065,0.1496797176870104,-0.2806114142125713,-0.8739499005190312,0.1254472589869281,-0.2395353087369546,0.1542571342153672,0.3371825100206446,-0.0537846956485957,0.2172013741870637,-0.2208511212167388,0.1626410567293923
