lat,long,building_height_res100_mean_51x51,building_height_std_res100_mean_51x51,building_year_res100_mean_51x51,building_area_res100_mean_51x51
40.81310667,-73.90916667,35.875072,10.379126,1381.3618,16087.911
40.813045,-73.90918667,35.875072,10.379126,1381.3618,16087.911
40.81297833,-73.909215,35.875072,10.379126,1381.3618,16087.911
40.81290833,-73.90924167,35.875072,10.379126,1381.3618,16087.911
40.812845,-73.90925667,35.875072,10.379126,1381.3618,16087.911
40.81277667,-73.90928,35.875072,10.379126,1381.3618,16087.911
40.81271,-73.90931167,35.875072,10.379126,1381.3618,16087.911
40.81264333,-73.90934,35.875072,10.379126,1381.3618,16087.911
40.81256167,-73.90936333,35.875072,10.379126,1381.3618,16087.911
40.812485,-73.90938333,35.875072,10.379126,1381.3618,16087.911
40.81240333,-73.90939333,35.875072,10.379126,1381.3618,16087.911
40.81233,-73.90942,35.875072,10.379126,1381.3618,16087.911
40.81223667,-73.90945333,35.139977,10.1285925,1352.9618,15742.15
40.81216333,-73.90947667,35.139977,10.1285925,1352.9618,15742.15
40.81209333,-73.90949333,35.139977,10.1285925,1352.9618,15742.15
40.81203167,-73.90952167,35.139977,10.1285925,1352.9618,15742.15
40.81198167,-73.90953,35.139977,10.1285925,1352.9618,15742.15
40.81194,-73.90954833,35.139977,10.1285925,1352.9618,15742.15
40.8119,-73.90956333,35.139977,10.1285925,1352.9618,15742.15
40.81186333,-73.90958167,35.139977,10.1285925,1352.9618,15742.15
40.81181167,-73.9096,35.139977,10.1285925,1352.9618,15742.15
40.81175333,-73.909615,35.139977,10.1285925,1352.9618,15742.15
40.8117,-73.90963167,35.139977,10.1285925,1352.9618,15742.15
40.81164333,-73.90964667,35.139977,10.1285925,1352.9618,15742.15
40.81157833,-73.90966167,35.139977,10.1285925,1352.9618,15742.15
40.81151,-73.909675,35.139977,10.1285925,1352.9618,15742.15
40.81144167,-73.90969333,35.139977,10.1285925,1352.9618,15742.15
40.81137667,-73.909705,34.357418,9.898665,1322.2837,15356.952
40.81132,-73.90971333,34.357418,9.898665,1322.2837,15356.952
40.81123,-73.909745,34.357418,9.898665,1322.2837,15356.952
40.81120333,-73.909755,34.357418,9.898665,1322.2837,15356.952
40.81116167,-73.90977,34.357418,9.898665,1322.2837,15356.952
40.81111833,-73.90978667,34.357418,9.898665,1322.2837,15356.952
40.81106,-73.90980833,34.357418,9.898665,1322.2837,15356.952
40.810865,-73.909875,34.357418,9.898665,1322.2837,15356.952
40.81081,-73.9099,34.357418,9.898665,1322.2837,15356.952
40.81075333,-73.90992833,34.357418,9.898665,1322.2837,15356.952
40.810705,-73.909965,34.357418,9.898665,1322.2837,15356.952
40.81062833,-73.90995167,34.357418,9.898665,1322.2837,15356.952
40.8106,-73.90991333,34.357418,9.898665,1322.2837,15356.952
