lat,long,street_width_res30_mean_51x51,street_traffic_res30_mean_51x51,street_lanes_res30_mean_51x51,street_orientation_res30_mean_51x51
40.81310667,-73.90916667,18.631872,0.71049595,1.7057542,-0.016147636
40.813045,-73.90918667,18.631872,0.71049595,1.7057542,-0.016147636
40.81297833,-73.909215,18.63268,0.71895427,1.7015897,-0.002306805
40.81290833,-73.90924167,18.63268,0.71895427,1.7015897,-0.002306805
40.812845,-73.90925667,18.63268,0.71895427,1.7015897,-0.002306805
40.81277667,-73.90928,18.63268,0.71895427,1.7015897,-0.002306805
40.81271,-73.90931167,18.535254,0.7120338,1.689894,0.0038446751
40.81264333,-73.90934,18.535254,0.7120338,1.689894,0.0038446751
40.81256167,-73.90936333,18.535254,0.7120338,1.689894,0.0038446751
40.812485,-73.90938333,18.535254,0.7120338,1.689894,0.0038446751
40.81240333,-73.90939333,18.39818,0.69627064,1.6745598,0.0069204154
40.81233,-73.90942,18.39818,0.69627064,1.6745598,0.0069204154
40.81223667,-73.90945333,18.39818,0.69627064,1.6745598,0.0069204154
40.81216333,-73.90947667,18.378372,0.7001153,1.6678351,0.020376777
40.81209333,-73.90949333,18.378372,0.7001153,1.6678351,0.020376777
40.81203167,-73.90952167,18.378372,0.7001153,1.6678351,0.020376777
40.81198167,-73.90953,18.378372,0.7001153,1.6678351,0.020376777
40.81194,-73.90954833,18.378372,0.7001153,1.6678351,0.020376777
40.8119,-73.90956333,18.390804,0.70396,1.6657014,0.031526335
40.81186333,-73.90958167,18.390804,0.70396,1.6657014,0.031526335
40.81181167,-73.9096,18.390804,0.70396,1.6657014,0.031526335
40.81175333,-73.909615,18.390804,0.70396,1.6657014,0.031526335
40.8117,-73.90963167,18.390804,0.70396,1.6657014,0.031526335
40.81164333,-73.90964667,18.390804,0.70396,1.6657014,0.031526335
40.81157833,-73.90966167,18.31261,0.7020377,1.6575698,0.038062282
40.81151,-73.909675,18.31261,0.7020377,1.6575698,0.038062282
40.81144167,-73.90969333,18.31261,0.7020377,1.6575698,0.038062282
40.81137667,-73.909705,18.31261,0.7020377,1.6575698,0.038062282
40.81132,-73.90971333,18.229103,0.7016532,1.651522,0.052287582
40.81123,-73.909745,18.169512,0.6993464,1.6472907,0.053056516
40.81120333,-73.909755,18.169512,0.6993464,1.6472907,0.053056516
40.81116167,-73.90977,18.169512,0.6993464,1.6472907,0.053056516
40.81111833,-73.90978667,18.169512,0.6993464,1.6472907,0.053056516
40.81106,-73.90980833,18.175686,0.70242214,1.6516769,0.06459054
40.810865,-73.909875,18.175686,0.70242214,1.6516769,0.06459054
40.81081,-73.9099,18.20068,0.7070358,1.6573768,0.07727797
40.81075333,-73.90992833,18.20068,0.7070358,1.6573768,0.07727797
40.810705,-73.909965,18.20068,0.7070358,1.6573768,0.07727797
40.81062833,-73.90995167,18.20068,0.7070358,1.6573768,0.07727797
40.8106,-73.90991333,18.20068,0.7070358,1.6573768,0.07727797
40.810515,-73.90974333,18.277843,0.71895427,1.6697702,0.09342561
40.810495,-73.90966667,18.309656,0.71895427,1.6717908,0.091887735
40.81047333,-73.90959167,18.309656,0.71895427,1.6717908,0.091887735
40.810445,-73.90951833,18.309656,0.71895427,1.6717908,0.091887735
40.81042333,-73.90944,18.227411,0.70742023,1.6652422,0.08035371
40.8104,-73.909385,18.227411,0.70742023,1.6652422,0.08035371
40.81038,-73.909345,18.227411,0.70742023,1.6652422,0.08035371
40.81033333,-73.90925333,18.227411,0.70742023,1.6652422,0.08035371
40.81030667,-73.90922333,18.227411,0.70742023,1.6652422,0.08035371
40.81029333,-73.90917333,18.097727,0.6970396,1.6530913,0.067666285
40.81028,-73.90911833,18.121609,0.7070358,1.660053,0.07227989
40.81026167,-73.909055,18.121609,0.7070358,1.660053,0.07227989
40.81023833,-73.90897833,18.121609,0.7070358,1.660053,0.07227989
40.81021833,-73.908895,18.019804,0.6958862,1.6517732,0.059208
40.81017333,-73.90871333,18.019804,0.6958862,1.6517732,0.059208
40.810155,-73.90862167,17.809301,0.6816609,1.6330241,0.045367166
40.81013833,-73.90853667,17.809301,0.6816609,1.6330241,0.045367166
40.81012667,-73.90847,17.809301,0.6816609,1.6330241,0.045367166
40.810125,-73.90843167,17.809301,0.6816609,1.6330241,0.045367166
40.81009667,-73.90818333,17.553045,0.6593618,1.6097103,0.028450595
40.81007833,-73.9081,17.407108,0.64705884,1.5974141,0.016916571
40.81006,-73.90800833,17.407108,0.64705884,1.5974141,0.016916571
40.81004,-73.90791833,17.407108,0.64705884,1.5974141,0.016916571
40.810025,-73.90782333,17.100548,0.6178393,1.5690405,-0.00307574
40.80997833,-73.907525,16.775396,0.59208,1.5480187,-0.013071896
40.809905,-73.90740667,16.775396,0.59208,1.5480187,-0.013071896
40.80987,-73.90739667,16.775396,0.59208,1.5480187,-0.013071896
40.80982833,-73.90739833,16.775396,0.59208,1.5480187,-0.013071896
40.80977667,-73.90741167,16.775396,0.59208,1.5480187,-0.013071896
40.80964333,-73.907465,16.67381,0.58439064,1.5471473,-0.011149558
40.80957167,-73.90749167,16.67381,0.58439064,1.5471473,-0.011149558
40.80950167,-73.90751833,16.67381,0.58439064,1.5471473,-0.011149558
40.80944167,-73.90753833,16.458366,0.5686275,1.5357268,-0.014994233
40.80939833,-73.90755,16.458366,0.5686275,1.5357268,-0.014994233
40.80920333,-73.90761333,16.27017,0.56708956,1.5280234,0.006535948
40.80913833,-73.90763833,16.27017,0.56708956,1.5280234,0.006535948
40.80906667,-73.90766,16.27017,0.56708956,1.5280234,0.006535948
40.80899,-73.90768,16.27017,0.56708956,1.5280234,0.006535948
40.80891167,-73.90770167,16.124027,0.550173,1.5215834,0.009996155
40.808825,-73.90772667,16.124027,0.550173,1.5215834,0.009996155
40.808735,-73.90775667,16.124027,0.550173,1.5215834,0.009996155
40.80864333,-73.907785,15.964136,0.53210306,1.511299,0.016147636
40.80855,-73.90781833,15.964136,0.53210306,1.511299,0.016147636
40.80845667,-73.90785667,16.304995,0.5678585,1.5433636,0.040753555
40.80836,-73.90789333,16.124947,0.54402155,1.530939,0.039215688
40.80826167,-73.90792833,16.124947,0.54402155,1.530939,0.039215688
40.80806667,-73.90800833,16.081675,0.5405613,1.5309774,0.04921184
40.80797667,-73.90802667,16.081675,0.5405613,1.5309774,0.04921184
40.807885,-73.90804667,16.081675,0.5405613,1.5309774,0.04921184
40.80778833,-73.90808667,15.836164,0.52287585,1.509165,0.047289506
40.80769167,-73.90813,16.001612,0.5420992,1.5243448,0.061514802
40.80759667,-73.90817333,15.867144,0.53594774,1.5147331,0.06881969
40.8075,-73.90821333,15.867144,0.53594774,1.5147331,0.06881969
40.80741333,-73.908245,15.867144,0.53594774,1.5147331,0.06881969
40.80732833,-73.90827,15.710198,0.520569,1.5011871,0.07112649
40.80723833,-73.90829833,15.710198,0.520569,1.5011871,0.07112649
40.80704833,-73.90836333,15.5327835,0.50365245,1.4879229,0.06997309
40.806955,-73.90839667,15.820261,0.5374856,1.5149211,0.093810074
40.80687167,-73.90842833,15.820261,0.5374856,1.5149211,0.093810074
40.80679667,-73.908455,15.820261,0.5374856,1.5149211,0.093810074
40.80674,-73.90848,15.567757,0.50865054,1.4926349,0.09150327
40.80669667,-73.90849667,15.567757,0.50865054,1.4926349,0.09150327
40.80663333,-73.90853,15.567757,0.50865054,1.4926349,0.09150327
40.80654167,-73.90859333,15.567757,0.50865054,1.4926349,0.09150327
40.80648333,-73.90863333,15.284943,0.48096886,1.4678174,0.089965396
40.80643,-73.908675,15.521935,0.5067282,1.4896038,0.11072665
40.80638833,-73.90871333,15.521935,0.5067282,1.4896038,0.11072665
40.80634667,-73.90875333,15.521935,0.5067282,1.4896038,0.11072665
40.80631167,-73.9088,15.521935,0.5067282,1.4896038,0.11072665
40.80628333,-73.90885167,15.521935,0.5067282,1.4896038,0.11072665
40.80626,-73.90889833,15.521935,0.5067282,1.4896038,0.11072665
40.80624833,-73.90893667,15.486982,0.51287967,1.4893155,0.13341023
40.80624333,-73.90896333,15.486982,0.51287967,1.4893155,0.13341023
40.80621667,-73.909165,15.486982,0.51287967,1.4893155,0.13341023
40.806185,-73.909225,15.644027,0.5363322,1.5043497,0.15109573
40.80615,-73.90930167,15.644027,0.5363322,1.5043497,0.15109573
40.80609667,-73.90947667,15.7732315,0.5551711,1.5137969,0.16647443
40.80606833,-73.90954667,15.7732315,0.5551711,1.5137969,0.16647443
40.80603667,-73.909595,15.7732315,0.5551711,1.5137969,0.16647443
40.80601333,-73.90964667,15.7732315,0.5551711,1.5137969,0.16647443
40.80599,-73.9097,15.7732315,0.5551711,1.5137969,0.16647443
40.80597167,-73.90976,15.625425,0.5486351,1.5017579,0.17185698
40.80591167,-73.90987167,15.625425,0.5486351,1.5017579,0.17185698
40.80590333,-73.90990833,15.625425,0.5486351,1.5017579,0.17185698
40.805895,-73.90994667,15.625425,0.5486351,1.5017579,0.17185698
40.80588667,-73.90998333,15.625425,0.5486351,1.5017579,0.17185698
40.80574833,-73.910005,15.785321,0.56516725,1.5156305,0.18415993
40.80571167,-73.90990833,15.34711,0.5282584,1.4757679,0.16416763
40.80562667,-73.90979167,15.34711,0.5282584,1.4757679,0.16416763
40.80555333,-73.90964,15.206729,0.51287967,1.4632187,0.15186466
40.80539,-73.90940833,14.755476,0.46943483,1.423609,0.12725875
40.80531333,-73.90931,14.755476,0.46943483,1.423609,0.12725875
40.80523667,-73.90921167,14.755476,0.46943483,1.423609,0.12725875
40.80516667,-73.90911833,14.394572,0.43367934,1.3892186,0.102652825
40.80509833,-73.90902667,14.394572,0.43367934,1.3892186,0.102652825
40.80503167,-73.90895333,14.394572,0.43367934,1.3892186,0.102652825
40.80498833,-73.90889167,14.177139,0.40638217,1.3695146,0.08150711
40.804955,-73.90883167,14.177139,0.40638217,1.3695146,0.08150711
