lat,long,building_height_res30_mean_3x3,building_height_std_res30_mean_3x3,building_year_res30_mean_3x3,building_area_res30_mean_3x3
40.81310667,-73.90916667,26.60648,5.395216,1072.037,1675.7698
40.813045,-73.90918667,26.60648,5.395216,1072.037,1675.7698
40.81297833,-73.909215,60.02159,3.4027214,1292.3704,1580.5927
40.81290833,-73.90924167,60.02159,3.4027214,1292.3704,1580.5927
40.812845,-73.90925667,60.02159,3.4027214,1292.3704,1580.5927
40.81277667,-73.90928,60.02159,3.4027214,1292.3704,1580.5927
40.81271,-73.90931167,77.83903,10.844668,1723.3704,2322.1924
40.81264333,-73.90934,77.83903,10.844668,1723.3704,2322.1924
40.81256167,-73.90936333,77.83903,10.844668,1723.3704,2322.1924
40.812485,-73.90938333,77.83903,10.844668,1723.3704,2322.1924
40.81240333,-73.90939333,68.54189,10.852907,1935.3783,2869.7668
40.81233,-73.90942,68.54189,10.852907,1935.3783,2869.7668
40.81223667,-73.90945333,68.54189,10.852907,1935.3783,2869.7668
40.81216333,-73.90947667,69.062836,18.911844,1935.9907,2497.1724
40.81209333,-73.90949333,69.062836,18.911844,1935.9907,2497.1724
40.81203167,-73.90952167,69.062836,18.911844,1935.9907,2497.1724
40.81198167,-73.90953,69.062836,18.911844,1935.9907,2497.1724
40.81194,-73.90954833,69.062836,18.911844,1935.9907,2497.1724
40.8119,-73.90956333,48.246296,5.927496,1937.6018,3061.359
40.81186333,-73.90958167,48.246296,5.927496,1937.6018,3061.359
40.81181167,-73.9096,48.246296,5.927496,1937.6018,3061.359
40.81175333,-73.909615,48.246296,5.927496,1937.6018,3061.359
40.8117,-73.90963167,48.246296,5.927496,1937.6018,3061.359
40.81164333,-73.90964667,48.246296,5.927496,1937.6018,3061.359
40.81157833,-73.90966167,36.755558,4.653556,1730.25,3041.5718
40.81151,-73.909675,36.755558,4.653556,1730.25,3041.5718
40.81144167,-73.90969333,36.755558,4.653556,1730.25,3041.5718
40.81137667,-73.909705,36.755558,4.653556,1730.25,3041.5718
40.81132,-73.90971333,31.945557,0.98222226,1740.0555,3798.612
40.81123,-73.909745,32.51852,1.8381776,1514.4629,2199.614
40.81120333,-73.909755,32.51852,1.8381776,1514.4629,2199.614
40.81116167,-73.90977,32.51852,1.8381776,1514.4629,2199.614
40.81111833,-73.90978667,32.51852,1.8381776,1514.4629,2199.614
40.81106,-73.90980833,31.029999,1.1711111,1519.8334,2769.4905
40.810865,-73.909875,31.029999,1.1711111,1519.8334,2769.4905
40.81081,-73.9099,41.907776,2.037778,1946.2222,2555.5256
40.81075333,-73.90992833,41.907776,2.037778,1946.2222,2555.5256
40.810705,-73.909965,41.907776,2.037778,1946.2222,2555.5256
40.81062833,-73.90995167,41.907776,2.037778,1946.2222,2555.5256
40.8106,-73.90991333,41.907776,2.037778,1946.2222,2555.5256
40.810515,-73.90974333,41.151108,3.846667,1941.6111,2065.3398
40.810495,-73.90966667,35.13333,0.53333336,1732.2778,2633.508
40.81047333,-73.90959167,35.13333,0.53333336,1732.2778,2633.508
40.810445,-73.90951833,35.13333,0.53333336,1732.2778,2633.508
40.81042333,-73.90944,28.731667,1.455,1727.7222,1831.52
40.8104,-73.909385,28.731667,1.455,1727.7222,1831.52
40.81038,-73.909345,28.731667,1.455,1727.7222,1831.52
40.81033333,-73.90925333,28.731667,1.455,1727.7222,1831.52
40.81030667,-73.90922333,28.731667,1.455,1727.7222,1831.52
40.81029333,-73.90917333,21.812778,1.7334162,1721.0667,2319.0703
40.81028,-73.90911833,19.923332,0.72325873,1709.3889,1843.5837
40.81026167,-73.909055,19.923332,0.72325873,1709.3889,1843.5837
40.81023833,-73.90897833,19.923332,0.72325873,1709.3889,1843.5837
40.81021833,-73.908895,19.799446,1.2322279,1921.0,2726.3232
40.81017333,-73.90871333,19.799446,1.2322279,1921.0,2726.3232
40.810155,-73.90862167,23.650206,3.8685277,1934.7778,2304.393
40.81013833,-73.90853667,23.650206,3.8685277,1934.7778,2304.393
40.81012667,-73.90847,23.650206,3.8685277,1934.7778,2304.393
40.810125,-73.90843167,23.650206,3.8685277,1934.7778,2304.393
40.81009667,-73.90818333,32.4715,5.526974,1934.9629,2512.1416
40.81007833,-73.9081,41.572613,5.5302796,1936.274,2766.2878
40.81006,-73.90800833,41.572613,5.5302796,1936.274,2766.2878
40.81004,-73.90791833,41.572613,5.5302796,1936.274,2766.2878
40.810025,-73.90782333,46.28963,2.7589743,1929.163,3640.08
40.80997833,-73.907525,33.57963,1.4691195,1501.5333,2648.082
40.809905,-73.90740667,33.57963,1.4691195,1501.5333,2648.082
40.80987,-73.90739667,33.57963,1.4691195,1501.5333,2648.082
40.80982833,-73.90739833,33.57963,1.4691195,1501.5333,2648.082
40.80977667,-73.90741167,33.57963,1.4691195,1501.5333,2648.082
40.80964333,-73.907465,33.220184,2.0452306,1501.5333,2487.663
40.80957167,-73.90749167,33.220184,2.0452306,1501.5333,2487.663
40.80950167,-73.90751833,33.220184,2.0452306,1501.5333,2487.663
40.80944167,-73.90753833,51.719074,1.5341473,1716.4445,2434.7666
40.80939833,-73.90755,51.719074,1.5341473,1716.4445,2434.7666
40.80920333,-73.90761333,40.148056,1.0834031,1711.1111,1972.9177
40.80913833,-73.90763833,40.148056,1.0834031,1711.1111,1972.9177
40.80906667,-73.90766,40.148056,1.0834031,1711.1111,1972.9177
40.80899,-73.90768,40.148056,1.0834031,1711.1111,1972.9177
40.80891167,-73.90770167,51.124447,0.0,1926.6666,2461.154
40.808825,-73.90772667,51.124447,0.0,1926.6666,2461.154
40.808735,-73.90775667,51.124447,0.0,1926.6666,2461.154
40.80864333,-73.907785,48.66389,1.2661111,1929.9445,3180.9272
40.80855,-73.90781833,48.66389,1.2661111,1929.9445,3180.9272
40.80845667,-73.90785667,54.19667,4.081292,1917.8705,3149.5732
40.80836,-73.90789333,54.009445,2.7807362,1705.426,2626.28
40.80826167,-73.90792833,54.009445,2.7807362,1705.426,2626.28
40.80806667,-73.90800833,42.501667,5.830736,1276.8705,1930.1233
40.80797667,-73.90802667,42.501667,5.830736,1276.8705,1930.1233
40.807885,-73.90804667,42.501667,5.830736,1276.8705,1930.1233
40.80778833,-73.90808667,28.21889,4.858889,848.7778,1545.1232
40.80769167,-73.90813,44.225185,12.080253,1485.4445,3126.2695
40.80759667,-73.90817333,35.734814,10.071317,1489.2222,1534.571
40.8075,-73.90821333,35.734814,10.071317,1489.2222,1534.571
40.80741333,-73.908245,35.734814,10.071317,1489.2222,1534.571
40.80732833,-73.90827,26.935555,3.9511113,1279.5555,588.84827
40.80723833,-73.90829833,26.935555,3.9511113,1279.5555,588.84827
40.80704833,-73.90836333,17.793331,-0.5555556,854.6667,233.85715
40.806955,-73.90839667,13.426666,-0.7777778,425.55554,37.074192
40.80687167,-73.90842833,13.426666,-0.7777778,425.55554,37.074192
40.80679667,-73.908455,13.426666,-0.7777778,425.55554,37.074192
40.80674,-73.90848,0.0,-1.0,0.0,0.0
40.80669667,-73.90849667,0.0,-1.0,0.0,0.0
40.80663333,-73.90853,0.0,-1.0,0.0,0.0
40.80654167,-73.90859333,0.0,-1.0,0.0,0.0
40.80648333,-73.90863333,33.193333,0.7633333,639.3889,447.3293
40.80643,-73.908675,21.175556,-0.7777778,425.77777,161.90912
40.80638833,-73.90871333,21.175556,-0.7777778,425.77777,161.90912
40.80634667,-73.90875333,21.175556,-0.7777778,425.77777,161.90912
40.80631167,-73.9088,21.175556,-0.7777778,425.77777,161.90912
40.80628333,-73.90885167,21.175556,-0.7777778,425.77777,161.90912
40.80626,-73.90889833,21.175556,-0.7777778,425.77777,161.90912
40.80624833,-73.90893667,18.935001,3.6094446,641.5,242.10321
40.80624333,-73.90896333,18.935001,3.6094446,641.5,242.10321
40.80621667,-73.909165,18.935001,3.6094446,641.5,242.10321
40.806185,-73.909225,2.0355556,-0.8888889,214.77777,116.46596
40.80615,-73.90930167,2.0355556,-0.8888889,214.77777,116.46596
40.80609667,-73.90947667,0.0,-1.0,0.0,0.0
40.80606833,-73.90954667,0.0,-1.0,0.0,0.0
40.80603667,-73.909595,0.0,-1.0,0.0,0.0
40.80601333,-73.90964667,0.0,-1.0,0.0,0.0
40.80599,-73.9097,0.0,-1.0,0.0,0.0
40.80597167,-73.90976,0.0,-1.0,0.0,0.0
40.80591167,-73.90987167,0.0,-1.0,0.0,0.0
40.80590333,-73.90990833,0.0,-1.0,0.0,0.0
40.805895,-73.90994667,0.0,-1.0,0.0,0.0
40.80588667,-73.90998333,0.0,-1.0,0.0,0.0
40.80574833,-73.910005,0.0,-1.0,0.0,0.0
40.80571167,-73.90990833,2.5,0.2777778,218.77777,13.678318
40.80562667,-73.90979167,2.5,0.2777778,218.77777,13.678318
40.80555333,-73.90964,7.008889,0.5,647.0,59.092266
40.80539,-73.90940833,18.393148,1.7985772,1507.5,2195.5208
