lat,long,street_width_res100_mean_3x3,street_traffic_res100_mean_3x3,street_lanes_res100_mean_3x3,street_orientation_res100_mean_3x3
40.81310667,-73.90916667,38.83928,2.3333333,3.52637,0.5555556
40.813045,-73.90918667,38.83928,2.3333333,3.52637,0.5555556
40.81297833,-73.909215,38.83928,2.3333333,3.52637,0.5555556
40.81290833,-73.90924167,38.83928,2.3333333,3.52637,0.5555556
40.812845,-73.90925667,38.83928,2.3333333,3.52637,0.5555556
40.81277667,-73.90928,38.83928,2.3333333,3.52637,0.5555556
40.81271,-73.90931167,38.83928,2.3333333,3.52637,0.5555556
40.81264333,-73.90934,38.83928,2.3333333,3.52637,0.5555556
40.81256167,-73.90936333,38.83928,2.3333333,3.52637,0.5555556
40.812485,-73.90938333,38.83928,2.3333333,3.52637,0.5555556
40.81240333,-73.90939333,38.83928,2.3333333,3.52637,0.5555556
40.81233,-73.90942,38.83928,2.3333333,3.52637,0.5555556
40.81223667,-73.90945333,34.588974,1.7777778,3.1319866,0.7777778
40.81216333,-73.90947667,34.588974,1.7777778,3.1319866,0.7777778
40.81209333,-73.90949333,34.588974,1.7777778,3.1319866,0.7777778
40.81203167,-73.90952167,34.588974,1.7777778,3.1319866,0.7777778
40.81198167,-73.90953,34.588974,1.7777778,3.1319866,0.7777778
40.81194,-73.90954833,34.588974,1.7777778,3.1319866,0.7777778
40.8119,-73.90956333,34.588974,1.7777778,3.1319866,0.7777778
40.81186333,-73.90958167,34.588974,1.7777778,3.1319866,0.7777778
40.81181167,-73.9096,34.588974,1.7777778,3.1319866,0.7777778
40.81175333,-73.909615,34.588974,1.7777778,3.1319866,0.7777778
40.8117,-73.90963167,34.588974,1.7777778,3.1319866,0.7777778
40.81164333,-73.90964667,34.588974,1.7777778,3.1319866,0.7777778
40.81157833,-73.90966167,34.588974,1.7777778,3.1319866,0.7777778
40.81151,-73.909675,34.588974,1.7777778,3.1319866,0.7777778
40.81144167,-73.90969333,34.588974,1.7777778,3.1319866,0.7777778
40.81137667,-73.909705,34.90463,1.8888888,3.5027778,0.7777778
