lat,long,street_width_res100_mean_25x25,street_traffic_res100_mean_25x25,street_lanes_res100_mean_25x25,street_orientation_res100_mean_25x25
40.81310667,-73.90916667,33.910645,2.1648,3.0444527,0.8704
40.813045,-73.90918667,33.910645,2.1648,3.0444527,0.8704
40.81297833,-73.909215,33.910645,2.1648,3.0444527,0.8704
40.81290833,-73.90924167,33.910645,2.1648,3.0444527,0.8704
40.812845,-73.90925667,33.910645,2.1648,3.0444527,0.8704
40.81277667,-73.90928,33.910645,2.1648,3.0444527,0.8704
40.81271,-73.90931167,33.910645,2.1648,3.0444527,0.8704
40.81264333,-73.90934,33.910645,2.1648,3.0444527,0.8704
40.81256167,-73.90936333,33.910645,2.1648,3.0444527,0.8704
40.812485,-73.90938333,33.910645,2.1648,3.0444527,0.8704
40.81240333,-73.90939333,33.910645,2.1648,3.0444527,0.8704
40.81233,-73.90942,33.910645,2.1648,3.0444527,0.8704
40.81223667,-73.90945333,33.14376,2.1136,2.9853878,0.8736
40.81216333,-73.90947667,33.14376,2.1136,2.9853878,0.8736
40.81209333,-73.90949333,33.14376,2.1136,2.9853878,0.8736
40.81203167,-73.90952167,33.14376,2.1136,2.9853878,0.8736
40.81198167,-73.90953,33.14376,2.1136,2.9853878,0.8736
40.81194,-73.90954833,33.14376,2.1136,2.9853878,0.8736
40.8119,-73.90956333,33.14376,2.1136,2.9853878,0.8736
40.81186333,-73.90958167,33.14376,2.1136,2.9853878,0.8736
40.81181167,-73.9096,33.14376,2.1136,2.9853878,0.8736
40.81175333,-73.909615,33.14376,2.1136,2.9853878,0.8736
40.8117,-73.90963167,33.14376,2.1136,2.9853878,0.8736
40.81164333,-73.90964667,33.14376,2.1136,2.9853878,0.8736
40.81157833,-73.90966167,33.14376,2.1136,2.9853878,0.8736
40.81151,-73.909675,33.14376,2.1136,2.9853878,0.8736
40.81144167,-73.90969333,33.14376,2.1136,2.9853878,0.8736
40.81137667,-73.909705,32.31025,2.0416,2.9170566,0.8672
40.81132,-73.90971333,32.31025,2.0416,2.9170566,0.8672
40.81123,-73.909745,32.31025,2.0416,2.9170566,0.8672
40.81120333,-73.909755,32.31025,2.0416,2.9170566,0.8672
40.81116167,-73.90977,32.31025,2.0416,2.9170566,0.8672
40.81111833,-73.90978667,32.31025,2.0416,2.9170566,0.8672
40.81106,-73.90980833,32.31025,2.0416,2.9170566,0.8672
40.810865,-73.909875,32.31025,2.0416,2.9170566,0.8672
40.81081,-73.9099,32.31025,2.0416,2.9170566,0.8672
40.81075333,-73.90992833,32.31025,2.0416,2.9170566,0.8672
40.810705,-73.909965,32.31025,2.0416,2.9170566,0.8672
40.81062833,-73.90995167,32.31025,2.0416,2.9170566,0.8672
40.8106,-73.90991333,32.31025,2.0416,2.9170566,0.8672
