lat,long,building_height_res100_contrast_25x25,building_height_res100_dissimilarity_25x25,building_height_res100_homogeneity_25x25,building_height_res100_energy_25x25,building_height_res100_correlation_25x25,building_height_res100_ASM_25x25,building_height_std_res100_contrast_25x25,building_height_std_res100_dissimilarity_25x25,building_height_std_res100_homogeneity_25x25,building_height_std_res100_energy_25x25,building_height_std_res100_correlation_25x25,building_height_std_res100_ASM_25x25,building_year_res100_contrast_25x25,building_year_res100_dissimilarity_25x25,building_year_res100_homogeneity_25x25,building_year_res100_energy_25x25,building_year_res100_correlation_25x25,building_year_res100_ASM_25x25,building_area_res100_contrast_25x25,building_area_res100_dissimilarity_25x25,building_area_res100_homogeneity_25x25,building_area_res100_energy_25x25,building_area_res100_correlation_25x25,building_area_res100_ASM_25x25
40.81310667,-73.90916667,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.813045,-73.90918667,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81297833,-73.909215,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81290833,-73.90924167,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.812845,-73.90925667,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81277667,-73.90928,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81271,-73.90931167,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81264333,-73.90934,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81256167,-73.90936333,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.812485,-73.90938333,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81240333,-73.90939333,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81233,-73.90942,0.1579861,0.13020833,0.9376736,0.8586987,0.38278568,0.73736346,0.22743055,0.17881945,0.9154514,0.8364336,0.15240358,0.69962114,22.65625,1.5104166,0.8997511,0.8615975,0.39738086,0.7423503,11.548611,2.3506944,0.3939173,0.13703735,0.17498411,0.018779237
40.81223667,-73.90945333,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81216333,-73.90947667,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81209333,-73.90949333,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81203167,-73.90952167,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81198167,-73.90953,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81194,-73.90954833,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.8119,-73.90956333,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81186333,-73.90958167,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81181167,-73.9096,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81175333,-73.909615,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.8117,-73.90963167,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81164333,-73.90964667,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81157833,-73.90966167,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
40.81151,-73.909675,0.14583333,0.11805555,0.94375,0.8754236,0.35322425,0.7663665,0.19270833,0.1545139,0.9265625,0.8545177,0.17112096,0.73020047,25.390625,1.6927084,0.8876521,0.8437312,0.39976433,0.7118824,11.942708,2.3802083,0.39604658,0.14199543,0.18979234,0.0201627
