lat,long,building_height_res30_contrast_25x25,building_height_res30_dissimilarity_25x25,building_height_res30_homogeneity_25x25,building_height_res30_energy_25x25,building_height_res30_correlation_25x25,building_height_res30_ASM_25x25,building_height_std_res30_contrast_25x25,building_height_std_res30_dissimilarity_25x25,building_height_std_res30_homogeneity_25x25,building_height_std_res30_energy_25x25,building_height_std_res30_correlation_25x25,building_height_std_res30_ASM_25x25,building_year_res30_contrast_25x25,building_year_res30_dissimilarity_25x25,building_year_res30_homogeneity_25x25,building_year_res30_energy_25x25,building_year_res30_correlation_25x25,building_year_res30_ASM_25x25,building_area_res30_contrast_25x25,building_area_res30_dissimilarity_25x25,building_area_res30_homogeneity_25x25,building_area_res30_energy_25x25,building_area_res30_correlation_25x25,building_area_res30_ASM_25x25
40.81310667,-73.90916667,0.19270833,0.109375,0.9536458,0.9088231,0.44808298,0.8259594,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,51.953125,3.4635417,0.7701189,0.61813724,0.47560194,0.38209364,13.729167,2.5833333,0.43759397,0.30280337,0.13804273,0.09168988
40.813045,-73.90918667,0.19270833,0.109375,0.9536458,0.9088231,0.44808298,0.8259594,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,51.953125,3.4635417,0.7701189,0.61813724,0.47560194,0.38209364,13.729167,2.5833333,0.43759397,0.30280337,0.13804273,0.09168988
40.81297833,-73.909215,0.1701389,0.09375,0.9607639,0.92599356,0.47018078,0.8574641,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,47.265625,3.1510417,0.79086006,0.61326146,0.54130316,0.3760896,12.953125,2.4461806,0.46453983,0.33240974,0.18433318,0.11049624
40.81290833,-73.90924167,0.1701389,0.09375,0.9607639,0.92599356,0.47018078,0.8574641,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,47.265625,3.1510417,0.79086006,0.61326146,0.54130316,0.3760896,12.953125,2.4461806,0.46453983,0.33240974,0.18433318,0.11049624
40.812845,-73.90925667,0.1701389,0.09375,0.9607639,0.92599356,0.47018078,0.8574641,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,47.265625,3.1510417,0.79086006,0.61326146,0.54130316,0.3760896,12.953125,2.4461806,0.46453983,0.33240974,0.18433318,0.11049624
40.81277667,-73.90928,0.1701389,0.09375,0.9607639,0.92599356,0.47018078,0.8574641,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,47.265625,3.1510417,0.79086006,0.61326146,0.54130316,0.3760896,12.953125,2.4461806,0.46453983,0.33240974,0.18433318,0.11049624
40.81271,-73.90931167,0.16493055,0.088541664,0.96336806,0.92943335,0.4841021,0.86384636,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,42.1875,2.8125,0.81332964,0.6262911,0.58828825,0.39224055,13.15625,2.4548612,0.4667835,0.33015338,0.18494219,0.10900126
40.81264333,-73.90934,0.16493055,0.088541664,0.96336806,0.92943335,0.4841021,0.86384636,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,42.1875,2.8125,0.81332964,0.6262911,0.58828825,0.39224055,13.15625,2.4548612,0.4667835,0.33015338,0.18494219,0.10900126
40.81256167,-73.90936333,0.16493055,0.088541664,0.96336806,0.92943335,0.4841021,0.86384636,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,42.1875,2.8125,0.81332964,0.6262911,0.58828825,0.39224055,13.15625,2.4548612,0.4667835,0.33015338,0.18494219,0.10900126
40.812485,-73.90938333,0.16493055,0.088541664,0.96336806,0.92943335,0.4841021,0.86384636,0.0069444445,0.0069444445,0.9965278,0.9930677,-0.0034843206,0.98618346,42.1875,2.8125,0.81332964,0.6262911,0.58828825,0.39224055,13.15625,2.4548612,0.4667835,0.33015338,0.18494219,0.10900126
40.81240333,-73.90939333,0.15625,0.08680555,0.9635417,0.9259317,0.50267655,0.8573495,0.008680556,0.008680556,0.9956597,0.99133843,-0.004359198,0.9827519,41.796875,2.7864583,0.81505805,0.62674695,0.59256285,0.39281172,13.354167,2.4791667,0.46619415,0.33191067,0.17827798,0.11016469
40.81233,-73.90942,0.15625,0.08680555,0.9635417,0.9259317,0.50267655,0.8573495,0.008680556,0.008680556,0.9956597,0.99133843,-0.004359198,0.9827519,41.796875,2.7864583,0.81505805,0.62674695,0.59256285,0.39281172,13.354167,2.4791667,0.46619415,0.33191067,0.17827798,0.11016469
40.81223667,-73.90945333,0.15625,0.08680555,0.9635417,0.9259317,0.50267655,0.8573495,0.008680556,0.008680556,0.9956597,0.99133843,-0.004359198,0.9827519,41.796875,2.7864583,0.81505805,0.62674695,0.59256285,0.39281172,13.354167,2.4791667,0.46619415,0.33191067,0.17827798,0.11016469
40.81216333,-73.90947667,0.14583333,0.083333336,0.96458334,0.92760015,0.5,0.860442,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.625,2.7083333,0.82024336,0.6170452,0.61689883,0.38074484,12.380208,2.3420138,0.49010056,0.36301747,0.20219089,0.13178168
40.81209333,-73.90949333,0.14583333,0.083333336,0.96458334,0.92760015,0.5,0.860442,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.625,2.7083333,0.82024336,0.6170452,0.61689883,0.38074484,12.380208,2.3420138,0.49010056,0.36301747,0.20219089,0.13178168
40.81203167,-73.90952167,0.14583333,0.083333336,0.96458334,0.92760015,0.5,0.860442,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.625,2.7083333,0.82024336,0.6170452,0.61689883,0.38074484,12.380208,2.3420138,0.49010056,0.36301747,0.20219089,0.13178168
40.81198167,-73.90953,0.14583333,0.083333336,0.96458334,0.92760015,0.5,0.860442,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.625,2.7083333,0.82024336,0.6170452,0.61689883,0.38074484,12.380208,2.3420138,0.49010056,0.36301747,0.20219089,0.13178168
40.81194,-73.90954833,0.14583333,0.083333336,0.96458334,0.92760015,0.5,0.860442,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.625,2.7083333,0.82024336,0.6170452,0.61689883,0.38074484,12.380208,2.3420138,0.49010056,0.36301747,0.20219089,0.13178168
40.8119,-73.90956333,0.13194445,0.07638889,0.9673611,0.93271995,0.50416815,0.8699665,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.234375,2.6822917,0.8219718,0.6196567,0.6188702,0.38397443,12.265625,2.3420138,0.4882334,0.36138228,0.22026673,0.13059714
40.81186333,-73.90958167,0.13194445,0.07638889,0.9673611,0.93271995,0.50416815,0.8699665,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.234375,2.6822917,0.8219718,0.6196567,0.6188702,0.38397443,12.265625,2.3420138,0.4882334,0.36138228,0.22026673,0.13059714
40.81181167,-73.9096,0.13194445,0.07638889,0.9673611,0.93271995,0.50416815,0.8699665,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.234375,2.6822917,0.8219718,0.6196567,0.6188702,0.38397443,12.265625,2.3420138,0.4882334,0.36138228,0.22026673,0.13059714
40.81175333,-73.909615,0.13194445,0.07638889,0.9673611,0.93271995,0.50416815,0.8699665,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.234375,2.6822917,0.8219718,0.6196567,0.6188702,0.38397443,12.265625,2.3420138,0.4882334,0.36138228,0.22026673,0.13059714
40.8117,-73.90963167,0.13194445,0.07638889,0.9673611,0.93271995,0.50416815,0.8699665,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.234375,2.6822917,0.8219718,0.6196567,0.6188702,0.38397443,12.265625,2.3420138,0.4882334,0.36138228,0.22026673,0.13059714
40.81164333,-73.90964667,0.13194445,0.07638889,0.9673611,0.93271995,0.50416815,0.8699665,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,40.234375,2.6822917,0.8219718,0.6196567,0.6188702,0.38397443,12.265625,2.3420138,0.4882334,0.36138228,0.22026673,0.13059714
40.81157833,-73.90966167,0.11805555,0.06944445,0.9701389,0.93614227,0.53384745,0.8763624,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,39.84375,2.65625,0.82370025,0.62304384,0.62006754,0.3881836,12.515625,2.3524306,0.49025583,0.35941902,0.24185058,0.12918204
40.81151,-73.909675,0.11805555,0.06944445,0.9701389,0.93614227,0.53384745,0.8763624,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,39.84375,2.65625,0.82370025,0.62304384,0.62006754,0.3881836,12.515625,2.3524306,0.49025583,0.35941902,0.24185058,0.12918204
40.81144167,-73.90969333,0.11805555,0.06944445,0.9701389,0.93614227,0.53384745,0.8763624,0.010416667,0.010416667,0.9947917,0.98961073,-0.005235602,0.9793294,39.84375,2.65625,0.82370025,0.62304384,0.62006754,0.3881836,12.515625,2.3524306,0.49025583,0.35941902,0.24185058,0.12918204
