lat,long,street_width_res100_contrast_25x25,street_width_res100_dissimilarity_25x25,street_width_res100_homogeneity_25x25,street_width_res100_energy_25x25,street_width_res100_correlation_25x25,street_width_res100_ASM_25x25,street_traffic_res100_contrast_25x25,street_traffic_res100_dissimilarity_25x25,street_traffic_res100_homogeneity_25x25,street_traffic_res100_energy_25x25,street_traffic_res100_correlation_25x25,street_traffic_res100_ASM_25x25,street_lanes_res100_contrast_25x25,street_lanes_res100_dissimilarity_25x25,street_lanes_res100_homogeneity_25x25,street_lanes_res100_energy_25x25,street_lanes_res100_correlation_25x25,street_lanes_res100_ASM_25x25,street_orientation_res100_contrast_25x25,street_orientation_res100_dissimilarity_25x25,street_orientation_res100_homogeneity_25x25,street_orientation_res100_energy_25x25,street_orientation_res100_correlation_25x25,street_orientation_res100_ASM_25x25
40.81310667,-73.90916667,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.813045,-73.90918667,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.81297833,-73.909215,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.81290833,-73.90924167,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.812845,-73.90925667,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.81277667,-73.90928,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.81271,-73.90931167,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.81264333,-73.90934,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.81256167,-73.90936333,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
40.812485,-73.90938333,3.9947917,1.3836806,0.53163767,0.24870966,0.24008702,0.061856493,25.95139,3.71875,0.38880032,0.2854491,0.19777219,0.08148118,9.713542,2.1440973,0.44429526,0.1890369,0.3107371,0.035734955,17.640625,2.890625,0.4713035,0.3023601,0.36284155,0.09142162
