lat,long,street_width_res100_contrast_5x5,street_width_res100_dissimilarity_5x5,street_width_res100_homogeneity_5x5,street_width_res100_energy_5x5,street_width_res100_correlation_5x5,street_width_res100_ASM_5x5,street_traffic_res100_contrast_5x5,street_traffic_res100_dissimilarity_5x5,street_traffic_res100_homogeneity_5x5,street_traffic_res100_energy_5x5,street_traffic_res100_correlation_5x5,street_traffic_res100_ASM_5x5,street_lanes_res100_contrast_5x5,street_lanes_res100_dissimilarity_5x5,street_lanes_res100_homogeneity_5x5,street_lanes_res100_energy_5x5,street_lanes_res100_correlation_5x5,street_lanes_res100_ASM_5x5,street_orientation_res100_contrast_5x5,street_orientation_res100_dissimilarity_5x5,street_orientation_res100_homogeneity_5x5,street_orientation_res100_energy_5x5,street_orientation_res100_correlation_5x5,street_orientation_res100_ASM_5x5
40.81310667,-73.90916667,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.813045,-73.90918667,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.81297833,-73.909215,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.81290833,-73.90924167,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.812845,-73.90925667,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.81277667,-73.90928,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.81271,-73.90931167,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.81264333,-73.90934,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.81256167,-73.90936333,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
40.812485,-73.90938333,4.8125,1.5625,0.5060803,0.35355338,-0.24256177,0.125,19.4375,3.5625,0.29244575,0.3365728,0.18951054,0.11328125,14.625,3.125,0.24664761,0.21194781,-0.18181819,0.044921875,9.0,2.25,0.42837837,0.45927933,-0.33333334,0.2109375
