lat,long,street_width_res30_contrast_5x5,street_width_res30_dissimilarity_5x5,street_width_res30_homogeneity_5x5,street_width_res30_energy_5x5,street_width_res30_correlation_5x5,street_width_res30_ASM_5x5,street_traffic_res30_contrast_5x5,street_traffic_res30_dissimilarity_5x5,street_traffic_res30_homogeneity_5x5,street_traffic_res30_energy_5x5,street_traffic_res30_correlation_5x5,street_traffic_res30_ASM_5x5,street_lanes_res30_contrast_5x5,street_lanes_res30_dissimilarity_5x5,street_lanes_res30_homogeneity_5x5,street_lanes_res30_energy_5x5,street_lanes_res30_correlation_5x5,street_lanes_res30_ASM_5x5,street_orientation_res30_contrast_5x5,street_orientation_res30_dissimilarity_5x5,street_orientation_res30_homogeneity_5x5,street_orientation_res30_energy_5x5,street_orientation_res30_correlation_5x5,street_orientation_res30_ASM_5x5
40.81310667,-73.90916667,16.875,3.75,0.14131558,0.35078037,-0.48351648,0.123046875,75.1875,7.5625,0.09481122,0.32775277,-0.35287297,0.107421875,25.9375,4.5625,0.11710973,0.30298,-0.3788807,0.091796875,21.9375,4.3125,0.119763516,0.42158556,-0.57774967,0.17773438
40.813045,-73.90918667,16.875,3.75,0.14131558,0.35078037,-0.48351648,0.123046875,75.1875,7.5625,0.09481122,0.32775277,-0.35287297,0.107421875,25.9375,4.5625,0.11710973,0.30298,-0.3788807,0.091796875,21.9375,4.3125,0.119763516,0.42158556,-0.57774967,0.17773438
40.81297833,-73.909215,10.5,2.75,0.2750489,0.28980058,-0.25373134,0.083984375,38.125,5.0,0.22323988,0.3336587,0.055544805,0.111328125,14.25,3.125,0.27233398,0.26882267,-0.038724374,0.072265625,19.125,3.75,0.23682432,0.3775952,0.1392405,0.14257812
40.81290833,-73.90924167,10.5,2.75,0.2750489,0.28980058,-0.25373134,0.083984375,38.125,5.0,0.22323988,0.3336587,0.055544805,0.111328125,14.25,3.125,0.27233398,0.26882267,-0.038724374,0.072265625,19.125,3.75,0.23682432,0.3775952,0.1392405,0.14257812
40.812845,-73.90925667,10.5,2.75,0.2750489,0.28980058,-0.25373134,0.083984375,38.125,5.0,0.22323988,0.3336587,0.055544805,0.111328125,14.25,3.125,0.27233398,0.26882267,-0.038724374,0.072265625,19.125,3.75,0.23682432,0.3775952,0.1392405,0.14257812
40.81277667,-73.90928,10.5,2.75,0.2750489,0.28980058,-0.25373134,0.083984375,38.125,5.0,0.22323988,0.3336587,0.055544805,0.111328125,14.25,3.125,0.27233398,0.26882267,-0.038724374,0.072265625,19.125,3.75,0.23682432,0.3775952,0.1392405,0.14257812
40.81271,-73.90931167,7.25,2.25,0.33970588,0.3365728,-0.41463414,0.11328125,27.1875,4.0625,0.28690612,0.38527587,-0.018809924,0.1484375,8.5625,2.4375,0.33843327,0.31868872,-0.522751,0.1015625,23.625,4.125,0.27939188,0.40019527,0.26153848,0.16015625
40.81264333,-73.90934,7.25,2.25,0.33970588,0.3365728,-0.41463414,0.11328125,27.1875,4.0625,0.28690612,0.38527587,-0.018809924,0.1484375,8.5625,2.4375,0.33843327,0.31868872,-0.522751,0.1015625,23.625,4.125,0.27939188,0.40019527,0.26153848,0.16015625
40.81256167,-73.90936333,7.25,2.25,0.33970588,0.3365728,-0.41463414,0.11328125,27.1875,4.0625,0.28690612,0.38527587,-0.018809924,0.1484375,8.5625,2.4375,0.33843327,0.31868872,-0.522751,0.1015625,23.625,4.125,0.27939188,0.40019527,0.26153848,0.16015625
40.812485,-73.90938333,7.25,2.25,0.33970588,0.3365728,-0.41463414,0.11328125,27.1875,4.0625,0.28690612,0.38527587,-0.018809924,0.1484375,8.5625,2.4375,0.33843327,0.31868872,-0.522751,0.1015625,23.625,4.125,0.27939188,0.40019527,0.26153848,0.16015625
40.81240333,-73.90939333,5.9375,2.0625,0.33860293,0.32173845,-0.14846997,0.103515625,16.625,3.25,0.34903845,0.3878023,0.10999582,0.15039062,8.0,2.25,0.39468327,0.30298,-0.21327014,0.091796875,20.8125,3.9375,0.23226352,0.35078037,0.32993776,0.123046875
40.81233,-73.90942,5.9375,2.0625,0.33860293,0.32173845,-0.14846997,0.103515625,16.625,3.25,0.34903845,0.3878023,0.10999582,0.15039062,8.0,2.25,0.39468327,0.30298,-0.21327014,0.091796875,20.8125,3.9375,0.23226352,0.35078037,0.32993776,0.123046875
40.81223667,-73.90945333,5.9375,2.0625,0.33860293,0.32173845,-0.14846997,0.103515625,16.625,3.25,0.34903845,0.3878023,0.10999582,0.15039062,8.0,2.25,0.39468327,0.30298,-0.21327014,0.091796875,20.8125,3.9375,0.23226352,0.35078037,0.32993776,0.123046875
40.81216333,-73.90947667,4.8125,1.8125,0.38492647,0.3336587,-0.023680931,0.111328125,13.625,2.875,0.40673077,0.35355338,0.38396326,0.125,6.375,1.875,0.47720587,0.30618623,0.12068965,0.09375,19.125,3.75,0.23682432,0.35630482,0.42250532,0.12695312
40.81209333,-73.90949333,4.8125,1.8125,0.38492647,0.3336587,-0.023680931,0.111328125,13.625,2.875,0.40673077,0.35355338,0.38396326,0.125,6.375,1.875,0.47720587,0.30618623,0.12068965,0.09375,19.125,3.75,0.23682432,0.35630482,0.42250532,0.12695312
