lat,long,street_width_res100_mean_5x5,street_traffic_res100_mean_5x5,street_lanes_res100_mean_5x5,street_orientation_res100_mean_5x5
40.81310667,-73.90916667,31.645807,1.72,3.0274932,0.4
40.813045,-73.90918667,31.645807,1.72,3.0274932,0.4
40.81297833,-73.909215,31.645807,1.72,3.0274932,0.4
40.81290833,-73.90924167,31.645807,1.72,3.0274932,0.4
40.812845,-73.90925667,31.645807,1.72,3.0274932,0.4
40.81277667,-73.90928,31.645807,1.72,3.0274932,0.4
40.81271,-73.90931167,31.645807,1.72,3.0274932,0.4
40.81264333,-73.90934,31.645807,1.72,3.0274932,0.4
40.81256167,-73.90936333,31.645807,1.72,3.0274932,0.4
40.812485,-73.90938333,31.645807,1.72,3.0274932,0.4
40.81240333,-73.90939333,31.645807,1.72,3.0274932,0.4
40.81233,-73.90942,31.645807,1.72,3.0274932,0.4
40.81223667,-73.90945333,30.93714,1.64,3.0484934,0.32
40.81216333,-73.90947667,30.93714,1.64,3.0484934,0.32
40.81209333,-73.90949333,30.93714,1.64,3.0484934,0.32
40.81203167,-73.90952167,30.93714,1.64,3.0484934,0.32
40.81198167,-73.90953,30.93714,1.64,3.0484934,0.32
40.81194,-73.90954833,30.93714,1.64,3.0484934,0.32
40.8119,-73.90956333,30.93714,1.64,3.0484934,0.32
40.81186333,-73.90958167,30.93714,1.64,3.0484934,0.32
40.81181167,-73.9096,30.93714,1.64,3.0484934,0.32
40.81175333,-73.909615,30.93714,1.64,3.0484934,0.32
40.8117,-73.90963167,30.93714,1.64,3.0484934,0.32
40.81164333,-73.90964667,30.93714,1.64,3.0484934,0.32
40.81157833,-73.90966167,30.93714,1.64,3.0484934,0.32
40.81151,-73.909675,30.93714,1.64,3.0484934,0.32
40.81144167,-73.90969333,30.93714,1.64,3.0484934,0.32
40.81137667,-73.909705,29.470362,1.52,2.9598486,0.32
40.81132,-73.90971333,29.470362,1.52,2.9598486,0.32
40.81123,-73.909745,29.470362,1.52,2.9598486,0.32
40.81120333,-73.909755,29.470362,1.52,2.9598486,0.32
40.81116167,-73.90977,29.470362,1.52,2.9598486,0.32
40.81111833,-73.90978667,29.470362,1.52,2.9598486,0.32
40.81106,-73.90980833,29.470362,1.52,2.9598486,0.32
40.810865,-73.909875,29.470362,1.52,2.9598486,0.32
40.81081,-73.9099,29.470362,1.52,2.9598486,0.32
40.81075333,-73.90992833,29.470362,1.52,2.9598486,0.32
40.810705,-73.909965,29.470362,1.52,2.9598486,0.32
40.81062833,-73.90995167,29.470362,1.52,2.9598486,0.32
40.8106,-73.90991333,29.470362,1.52,2.9598486,0.32
40.810515,-73.90974333,31.457056,1.64,3.226111,0.4
40.810495,-73.90966667,31.457056,1.64,3.226111,0.4
40.81047333,-73.90959167,31.457056,1.64,3.226111,0.4
40.810445,-73.90951833,31.457056,1.64,3.226111,0.4
40.81042333,-73.90944,31.457056,1.64,3.226111,0.4
40.8104,-73.909385,31.457056,1.64,3.226111,0.4
40.81038,-73.909345,31.457056,1.64,3.226111,0.4
40.81033333,-73.90925333,31.457056,1.64,3.226111,0.4
40.81030667,-73.90922333,31.457056,1.64,3.226111,0.4
40.81029333,-73.90917333,31.457056,1.64,3.226111,0.4
40.81028,-73.90911833,31.457056,1.64,3.226111,0.4
40.81026167,-73.909055,34.560104,1.88,3.52773,0.52
40.81023833,-73.90897833,34.560104,1.88,3.52773,0.52
40.81021833,-73.908895,34.560104,1.88,3.52773,0.52
40.81017333,-73.90871333,34.560104,1.88,3.52773,0.52
40.810155,-73.90862167,34.560104,1.88,3.52773,0.52
40.81013833,-73.90853667,34.560104,1.88,3.52773,0.52
40.81012667,-73.90847,34.560104,1.88,3.52773,0.52
40.810125,-73.90843167,34.560104,1.88,3.52773,0.52
40.81009667,-73.90818333,33.8921,2.08,3.4653966,0.56
40.81007833,-73.9081,33.8921,2.08,3.4653966,0.56
40.81006,-73.90800833,33.8921,2.08,3.4653966,0.56
40.81004,-73.90791833,33.8921,2.08,3.4653966,0.56
40.810025,-73.90782333,33.8921,2.08,3.4653966,0.56
40.80997833,-73.907525,33.8921,2.08,3.4653966,0.56
40.809905,-73.90740667,33.8921,2.08,3.4653966,0.56
40.80987,-73.90739667,33.8921,2.08,3.4653966,0.56
40.80982833,-73.90739833,33.8921,2.08,3.4653966,0.56
40.80977667,-73.90741167,33.8921,2.08,3.4653966,0.56
40.80964333,-73.907465,35.332928,2.52,3.5792215,0.68
40.80957167,-73.90749167,35.332928,2.52,3.5792215,0.68
40.80950167,-73.90751833,35.332928,2.52,3.5792215,0.68
40.80944167,-73.90753833,35.332928,2.52,3.5792215,0.68
40.80939833,-73.90755,35.332928,2.52,3.5792215,0.68
40.80920333,-73.90761333,35.332928,2.52,3.5792215,0.68
40.80913833,-73.90763833,35.332928,2.52,3.5792215,0.68
40.80906667,-73.90766,35.332928,2.52,3.5792215,0.68
40.80899,-73.90768,35.332928,2.52,3.5792215,0.68
40.80891167,-73.90770167,35.332928,2.52,3.5792215,0.68
40.808825,-73.90772667,35.332928,2.52,3.5792215,0.68
40.808735,-73.90775667,33.488438,2.64,3.26807,0.6
40.80864333,-73.907785,33.488438,2.64,3.26807,0.6
40.80855,-73.90781833,33.488438,2.64,3.26807,0.6
40.80845667,-73.90785667,33.488438,2.64,3.26807,0.6
40.80836,-73.90789333,33.488438,2.64,3.26807,0.6
40.80826167,-73.90792833,33.488438,2.64,3.26807,0.6
40.80806667,-73.90800833,33.488438,2.64,3.26807,0.6
40.80797667,-73.90802667,33.488438,2.64,3.26807,0.6
40.807885,-73.90804667,33.488438,2.64,3.26807,0.6
40.80778833,-73.90808667,32.578274,2.48,3.0213408,0.8
40.80769167,-73.90813,32.578274,2.48,3.0213408,0.8
40.80759667,-73.90817333,32.578274,2.48,3.0213408,0.8
40.8075,-73.90821333,32.578274,2.48,3.0213408,0.8
40.80741333,-73.908245,33.67345,2.56,3.2095165,0.72
40.80732833,-73.90827,33.67345,2.56,3.2095165,0.72
40.80723833,-73.90829833,33.67345,2.56,3.2095165,0.72
40.80704833,-73.90836333,33.67345,2.56,3.2095165,0.72
40.806955,-73.90839667,33.275116,2.64,3.1718976,1.2
40.80687167,-73.90842833,33.275116,2.64,3.1718976,1.2
40.80679667,-73.908455,33.275116,2.64,3.1718976,1.2
40.80674,-73.90848,33.275116,2.64,3.1718976,1.2
40.80669667,-73.90849667,33.275116,2.64,3.1718976,1.2
40.80663333,-73.90853,33.275116,2.64,3.1718976,1.2
40.80654167,-73.90859333,33.275116,2.64,3.1718976,1.2
40.80648333,-73.90863333,33.275116,2.64,3.1718976,1.2
40.80643,-73.908675,33.275116,2.64,3.1718976,1.2
40.80638833,-73.90871333,33.275116,2.64,3.1718976,1.2
40.80634667,-73.90875333,33.275116,2.64,3.1718976,1.2
40.80631167,-73.9088,33.275116,2.64,3.1718976,1.2
40.80628333,-73.90885167,33.275116,2.64,3.1718976,1.2
40.80626,-73.90889833,33.275116,2.64,3.1718976,1.2
40.80624833,-73.90893667,33.275116,2.64,3.1718976,1.2
40.80624333,-73.90896333,33.275116,2.64,3.1718976,1.2
40.80621667,-73.909165,36.033485,2.88,3.39249,1.28
40.806185,-73.909225,36.033485,2.88,3.39249,1.28
40.80615,-73.90930167,36.033485,2.88,3.39249,1.28
40.80609667,-73.90947667,36.033485,2.88,3.39249,1.28
40.80606833,-73.90954667,38.232433,3.04,3.6027124,1.72
40.80603667,-73.909595,38.232433,3.04,3.6027124,1.72
40.80601333,-73.90964667,38.232433,3.04,3.6027124,1.72
40.80599,-73.9097,38.232433,3.04,3.6027124,1.72
40.80597167,-73.90976,38.232433,3.04,3.6027124,1.72
40.80591167,-73.90987167,38.232433,3.04,3.6027124,1.72
40.80590333,-73.90990833,38.232433,3.04,3.6027124,1.72
40.805895,-73.90994667,38.232433,3.04,3.6027124,1.72
40.80588667,-73.90998333,38.232433,3.04,3.6027124,1.72
40.80574833,-73.910005,37.66996,3.2,3.4104853,1.6
40.80571167,-73.90990833,38.232433,3.04,3.6027124,1.72
40.80562667,-73.90979167,38.232433,3.04,3.6027124,1.72
40.80555333,-73.90964,38.232433,3.04,3.6027124,1.72
40.80539,-73.90940833,38.232433,3.04,3.6027124,1.72
40.80531333,-73.90931,38.232433,3.04,3.6027124,1.72
40.80523667,-73.90921167,38.232433,3.04,3.6027124,1.72
40.80516667,-73.90911833,39.040432,3.04,3.700712,2.24
40.80509833,-73.90902667,37.06073,2.92,3.6094532,2.12
40.80503167,-73.90895333,37.06073,2.92,3.6094532,2.12
40.80498833,-73.90889167,37.06073,2.92,3.6094532,2.12
40.804955,-73.90883167,37.06073,2.92,3.6094532,2.12
40.80489167,-73.90870167,37.06073,2.92,3.6094532,2.12
40.80486167,-73.90863833,37.06073,2.92,3.6094532,2.12
40.80483667,-73.90858,37.06073,2.92,3.6094532,2.12
40.804815,-73.90852667,37.06073,2.92,3.6094532,2.12
40.80479667,-73.90847333,37.06073,2.92,3.6094532,2.12
40.80478,-73.90842333,37.06073,2.92,3.6094532,2.12
40.80476667,-73.90837333,37.06073,2.92,3.6094532,2.12
40.80474,-73.908315,37.06073,2.92,3.6094532,2.12
40.80463667,-73.90824,37.06073,2.92,3.6094532,2.12
40.804555,-73.90812,35.651394,2.68,3.5317385,2.04
40.80449833,-73.90805,35.651394,2.68,3.5317385,2.04
40.80446,-73.90797167,35.651394,2.68,3.5317385,2.04
40.80441167,-73.90789,35.651394,2.68,3.5317385,2.04
40.80431833,-73.90774667,35.651394,2.68,3.5317385,2.04
40.804275,-73.90767833,37.068504,2.64,3.788604,2.24
40.804235,-73.907605,37.068504,2.64,3.788604,2.24
40.80420833,-73.907515,37.068504,2.64,3.788604,2.24
40.804175,-73.90745167,37.068504,2.64,3.788604,2.24
40.804135,-73.90736167,37.068504,2.64,3.788604,2.24
40.80409667,-73.90721833,29.899136,1.96,3.0821176,1.64
40.80413667,-73.90718,29.899136,1.96,3.0821176,1.64
40.80417833,-73.907135,29.899136,1.96,3.0821176,1.64
40.80422333,-73.90709,29.899136,1.96,3.0821176,1.64
40.80427167,-73.90704333,29.899136,1.96,3.0821176,1.64
40.80432667,-73.906985,28.539804,2.08,2.8696966,1.56
40.80438,-73.90693,28.539804,2.08,2.8696966,1.56
40.80442667,-73.906875,28.539804,2.08,2.8696966,1.56
40.80446833,-73.90682833,28.539804,2.08,2.8696966,1.56
40.8045,-73.90678333,28.539804,2.08,2.8696966,1.56
40.80451333,-73.90674167,28.539804,2.08,2.8696966,1.56
40.80451,-73.9067,28.539804,2.08,2.8696966,1.56
40.80448833,-73.90665667,28.539804,2.08,2.8696966,1.56
40.80445333,-73.90660667,28.539804,2.08,2.8696966,1.56
40.80441167,-73.90655667,28.539804,2.08,2.8696966,1.56
40.80436667,-73.90649,28.539804,2.08,2.8696966,1.56
40.80432333,-73.906415,21.095331,1.16,2.1360002,0.92
40.804275,-73.90633,22.501333,1.08,2.3,0.92
40.80422333,-73.90624167,22.501333,1.08,2.3,0.92
40.80412,-73.90606,22.501333,1.08,2.3,0.92
40.80407,-73.90597,22.501333,1.08,2.3,0.92
40.80394333,-73.90573333,22.501333,1.08,2.3,0.92
40.803915,-73.90568167,22.501333,1.08,2.3,0.92
40.80389167,-73.90563,22.501333,1.08,2.3,0.92
40.803875,-73.90562667,22.501333,1.08,2.3,0.92
40.80382333,-73.905605,22.501333,1.08,2.3,0.92
40.803785,-73.90562833,22.501333,1.08,2.3,0.92
40.80373833,-73.90566833,22.501333,1.08,2.3,0.92
40.80368667,-73.90572167,22.501333,1.08,2.3,0.92
40.80363333,-73.90577667,22.501333,1.08,2.3,0.92
40.80357833,-73.90583167,22.501333,1.08,2.3,0.92
40.80352833,-73.90588333,22.501333,1.08,2.3,0.92
40.80348333,-73.90592667,22.501333,1.08,2.3,0.92
40.80344333,-73.90596667,22.501333,1.08,2.3,0.92
40.80340833,-73.906,24.221333,1.32,2.46,1.08
40.80338333,-73.90602333,24.221333,1.32,2.46,1.08
40.80331667,-73.90607,24.221333,1.32,2.46,1.08
40.80328,-73.90609333,24.221333,1.32,2.46,1.08
40.80319667,-73.90617,24.221333,1.32,2.46,1.08
40.80311667,-73.90625667,24.221333,1.32,2.46,1.08
40.803035,-73.90634667,24.221333,1.32,2.46,1.08
40.80296167,-73.90642833,24.221333,1.32,2.46,1.08
40.802895,-73.90650333,31.822666,2.16,3.3079998,1.8
40.80274667,-73.90665167,31.822666,2.16,3.3079998,1.8
40.80267333,-73.906725,31.822666,2.16,3.3079998,1.8
40.8026,-73.9068,31.822666,2.16,3.3079998,1.8
40.80252833,-73.90687333,27.062666,1.72,2.8279998,1.36
40.80245333,-73.90694833,27.062666,1.72,2.8279998,1.36
40.80237833,-73.90702,27.062666,1.72,2.8279998,1.36
40.80230833,-73.90709167,27.062666,1.72,2.8279998,1.36
40.80225167,-73.90714667,27.062666,1.72,2.8279998,1.36
40.802215,-73.90718,27.062666,1.72,2.8279998,1.36
40.80219167,-73.907205,27.062666,1.72,2.8279998,1.36
40.80219167,-73.90729,27.062666,1.72,2.8279998,1.36
40.80221667,-73.90734333,34.676666,2.36,3.6079998,2.0
40.80225167,-73.90740333,34.676666,2.36,3.6079998,2.0
40.80229667,-73.90747,34.676666,2.36,3.6079998,2.0
40.80234333,-73.90754833,34.676666,2.36,3.6079998,2.0
40.802395,-73.90763833,34.676666,2.36,3.6079998,2.0
40.80244667,-73.90773333,34.676666,2.36,3.6079998,2.0
40.80250333,-73.90783167,34.676666,2.36,3.6079998,2.0
40.802615,-73.90803167,39.233334,2.8,4.088,2.44
40.80266833,-73.90812667,39.233334,2.8,4.088,2.44
40.80271333,-73.90820333,39.233334,2.8,4.088,2.44
40.80275833,-73.90829,40.811665,3.0,4.253714,2.6
40.80281167,-73.90837167,40.811665,3.0,4.253714,2.6
40.80283,-73.90840167,40.811665,3.0,4.253714,2.6
40.80285,-73.90844167,40.811665,3.0,4.253714,2.6
40.80287333,-73.90849167,40.811665,3.0,4.253714,2.6
40.80294,-73.908605,40.811665,3.0,4.253714,2.6
40.80298,-73.90866833,40.811665,3.0,4.253714,2.6
40.803025,-73.90873667,40.811665,3.0,4.253714,2.6
40.80307167,-73.90881667,40.811665,3.0,4.253714,2.6
40.80312,-73.90890167,40.811665,3.0,4.253714,2.6
40.80317,-73.90898667,40.811665,3.0,4.253714,2.6
40.80322,-73.90907667,40.811665,3.0,4.253714,2.6
40.80327167,-73.90917,40.403812,3.04,4.2040844,2.72
40.80332167,-73.909265,40.403812,3.04,4.2040844,2.72
