lat,long,building_height_res30_mean_15x15,building_height_std_res30_mean_15x15,building_year_res30_mean_15x15,building_area_res30_mean_15x15
40.81310667,-73.90916667,46.19941,4.490708,1438.6036,1938.5131
40.813045,-73.90918667,46.19941,4.490708,1438.6036,1938.5131
40.81297833,-73.909215,43.354584,3.9477692,1359.9202,1854.5695
40.81290833,-73.90924167,43.354584,3.9477692,1359.9202,1854.5695
40.812845,-73.90925667,43.354584,3.9477692,1359.9202,1854.5695
40.81277667,-73.90928,43.354584,3.9477692,1359.9202,1854.5695
40.81271,-73.90931167,42.929775,3.7164876,1358.853,1947.8223
40.81264333,-73.90934,42.929775,3.7164876,1358.853,1947.8223
40.81256167,-73.90936333,42.929775,3.7164876,1358.853,1947.8223
40.812485,-73.90938333,42.929775,3.7164876,1358.853,1947.8223
40.81240333,-73.90939333,40.708294,3.5300405,1348.8759,1907.755
40.81233,-73.90942,40.708294,3.5300405,1348.8759,1907.755
40.81223667,-73.90945333,40.708294,3.5300405,1348.8759,1907.755
40.81216333,-73.90947667,36.337982,3.0060732,1235.4313,1684.2992
40.81209333,-73.90949333,36.337982,3.0060732,1235.4313,1684.2992
40.81203167,-73.90952167,36.337982,3.0060732,1235.4313,1684.2992
40.81198167,-73.90953,36.337982,3.0060732,1235.4313,1684.2992
40.81194,-73.90954833,36.337982,3.0060732,1235.4313,1684.2992
40.8119,-73.90956333,33.846687,3.1725543,1216.725,1721.0261
40.81186333,-73.90958167,33.846687,3.1725543,1216.725,1721.0261
40.81181167,-73.9096,33.846687,3.1725543,1216.725,1721.0261
40.81175333,-73.909615,33.846687,3.1725543,1216.725,1721.0261
40.8117,-73.90963167,33.846687,3.1725543,1216.725,1721.0261
40.81164333,-73.90964667,33.846687,3.1725543,1216.725,1721.0261
40.81157833,-73.90966167,33.68754,3.380511,1250.6383,1741.3617
40.81151,-73.909675,33.68754,3.380511,1250.6383,1741.3617
40.81144167,-73.90969333,33.68754,3.380511,1250.6383,1741.3617
40.81137667,-73.909705,33.68754,3.380511,1250.6383,1741.3617
40.81132,-73.90971333,32.363434,3.3351777,1266.6014,1762.3984
40.81123,-73.909745,29.948763,2.9277523,1145.7437,1567.5964
40.81120333,-73.909755,29.948763,2.9277523,1145.7437,1567.5964
40.81116167,-73.90977,29.948763,2.9277523,1145.7437,1567.5964
40.81111833,-73.90978667,29.948763,2.9277523,1145.7437,1567.5964
40.81106,-73.90980833,28.328115,2.8842926,1162.8999,1580.7241
40.810865,-73.909875,28.328115,2.8842926,1162.8999,1580.7241
40.81081,-73.9099,26.310057,2.7634933,1189.8295,1642.6201
40.81075333,-73.90992833,26.310057,2.7634933,1189.8295,1642.6201
40.810705,-73.909965,26.310057,2.7634933,1189.8295,1642.6201
40.81062833,-73.90995167,26.310057,2.7634933,1189.8295,1642.6201
40.8106,-73.90991333,26.310057,2.7634933,1189.8295,1642.6201
40.810515,-73.90974333,25.388773,2.852124,1234.1172,1688.4958
40.810495,-73.90966667,27.379715,3.0703485,1327.8586,1843.5577
40.81047333,-73.90959167,27.379715,3.0703485,1327.8586,1843.5577
40.810445,-73.90951833,27.379715,3.0703485,1327.8586,1843.5577
40.81042333,-73.90944,29.63673,3.1996255,1422.2404,1999.9719
40.8104,-73.909385,29.63673,3.1996255,1422.2404,1999.9719
40.81038,-73.909345,29.63673,3.1996255,1422.2404,1999.9719
40.81033333,-73.90925333,29.63673,3.1996255,1422.2404,1999.9719
40.81030667,-73.90922333,29.63673,3.1996255,1422.2404,1999.9719
40.81029333,-73.90917333,32.419643,3.3137534,1516.3317,2139.3284
40.81028,-73.90911833,31.906155,2.8966146,1542.2079,2302.1802
40.81026167,-73.909055,31.906155,2.8966146,1542.2079,2302.1802
40.81023833,-73.90897833,31.906155,2.8966146,1542.2079,2302.1802
40.81021833,-73.908895,33.91826,3.1956782,1636.5149,2514.9216
40.81017333,-73.90871333,33.91826,3.1956782,1636.5149,2514.9216
40.810155,-73.90862167,35.38804,3.7899723,1713.8275,2657.09
40.81013833,-73.90853667,35.38804,3.7899723,1713.8275,2657.09
40.81012667,-73.90847,35.38804,3.7899723,1713.8275,2657.09
40.810125,-73.90843167,35.38804,3.7899723,1713.8275,2657.09
40.81009667,-73.90818333,35.78689,3.7177696,1756.0239,2712.166
40.81007833,-73.9081,35.332188,3.6747687,1729.7637,2782.3967
40.81006,-73.90800833,35.332188,3.6747687,1729.7637,2782.3967
40.81004,-73.90791833,35.332188,3.6747687,1729.7637,2782.3967
40.810025,-73.90782333,35.810375,3.7776585,1721.9365,2790.5894
